日期,縣市別代碼,行政區域代碼,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
20190128,67000,67000310,鹽行里,其他,50,0,0,3,3,0,0,0,0,0,0,0,120.2426185,23.0388385
20190211,67000,67000310,鹽行里,住宅,50,1,0,12,12,0,1,1,2,1,8,3,120.2426185,23.0388385
20190227,67000,67000310,鹽行里,住宅,50,0,4,4,8,0,0,0,0,0,0,0,120.2426185,23.0388385
20190228,67000,67000310,鹽行里,住宅,50,0,5,12,17,0,0,0,0,0,0,0,120.2426185,23.0388385
20190311,67000,67000310,鹽行里,住宅,50,0,2,32,34,0,0,0,0,0,0,0,120.2426185,23.0388385
20190320,67000,67000310,鹽行里,住宅,50,0,5,8,13,0,0,0,0,0,0,0,120.2426185,23.0388385
20190401,67000,67000310,鹽行里,住宅,50,0,1,4,5,0,0,0,0,0,0,0,120.2426185,23.0388385
20190416,67000,67000310,鹽行里,住宅,50,0,1,11,12,0,0,0,0,0,0,0,120.2426185,23.0388385
20190422,67000,67000310,鹽行里,住宅,50,0,2,25,27,0,0,0,0,0,0,0,120.2426185,23.0388385
20190426,67000,67000310,鹽行里,住宅,50,2,2,7,9,0,2,2,4,1,22,6,120.2426185,23.0388385
20190520,67000,67000310,鹽行里,住宅,50,0,1,21,22,0,0,0,0,0,0,0,120.2426185,23.0388385
20190606,67000,67000310,鹽行里,住宅,50,2,1,9,10,0,3,3,6,2,30,7,120.2426185,23.0388385
20190617,67000,67000310,鹽行里,住宅,50,0,1,7,8,0,0,0,0,0,0,0,120.2426185,23.0388385
20190626,67000,67000310,鹽行里,住宅,50,1,0,20,20,0,1,1,2,1,5,2,120.2426185,23.0388385
20190712,67000,67000310,鹽行里,其他,50,2,5,29,34,0,2,2,4,1,6,3,120.2426185,23.0388385
20190715,67000,67000310,鹽行里,住宅,50,3,4,18,22,0,3,3,6,2,14,4,120.2426185,23.0388385
20190807,67000,67000310,鹽行里,住宅,50,1,1,14,15,0,1,1,2,1,7,3,120.2426185,23.0388385
20190820,67000,67000310,鹽行里,其他,50,2,6,21,27,0,2,2,4,1,7,3,120.2426185,23.0388385
20190909,67000,67000310,鹽行里,住宅,50,0,4,8,12,0,0,0,0,0,0,0,120.2426185,23.0388385
20190919,67000,67000310,鹽行里,其他,50,1,1,7,8,0,1,1,2,1,13,4,120.2426185,23.0388385
20191015,67000,67000310,鹽行里,住宅,50,0,11,13,24,0,0,0,0,0,0,0,120.2426185,23.0388385
20191017,67000,67000310,鹽行里,住宅,50,0,8,16,24,0,0,0,0,0,0,0,120.2426185,23.0388385
20191022,67000,67000310,鹽行里,住宅,50,0,2,5,7,0,0,0,0,0,0,0,120.2426185,23.0388385
20191024,67000,67000310,鹽行里,住宅,50,1,2,14,16,0,1,1,2,1,6,3,120.2426185,23.0388385
20191027,67000,67000310,鹽行里,住宅,50,0,6,7,13,0,0,0,0,0,0,0,120.2426185,23.0388385
20191031,67000,67000310,鹽行里,住宅,50,0,8,15,23,0,0,0,0,0,0,0,120.2426185,23.0388385
20191101,67000,67000310,鹽行里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.2426185,23.0388385
20191118,67000,67000310,鹽行里,住宅,50,2,13,7,20,1,1,2,4,1,10,4,120.2426185,23.0388385
20191125,67000,67000310,鹽行里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,120.2426185,23.0388385
20191129,67000,67000310,鹽行里,住宅,50,0,8,5,13,0,0,0,0,0,0,0,120.2426185,23.0388385
20191203,67000,67000310,鹽行里,住宅,50,0,1,5,6,0,0,0,0,0,0,0,120.2426185,23.0388385
20191211,67000,67000310,鹽行里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.2426185,23.0388385
20191223,67000,67000310,鹽行里,住宅,50,1,2,9,11,0,1,1,2,1,9,3,120.2426185,23.0388385
20190103,67000,67000310,鹽洲里,住宅,50,1,1,9,10,0,1,1,2,1,10,4,120.232521,23.0423005
20190116,67000,67000310,鹽洲里,住宅,50,0,6,16,22,0,0,0,0,0,0,0,120.232521,23.0423005
20190116,67000,67000310,鹽洲里,住宅,50,0,6,16,22,0,0,0,0,0,0,0,120.232521,23.0423005
20190128,67000,67000310,鹽洲里,住宅,50,2,1,8,9,0,2,2,4,1,22,6,120.232521,23.0423005
20190211,67000,67000310,鹽洲里,住宅,50,1,0,11,11,0,1,1,2,1,9,3,120.232521,23.0423005
20190227,67000,67000310,鹽洲里,地區,50,0,0,3,3,0,0,0,0,0,0,0,120.232521,23.0423005
20190301,67000,67000310,鹽洲里,住宅,50,0,1,2,3,0,0,0,0,0,0,0,120.232521,23.0423005
20190314,67000,67000310,鹽洲里,住宅,50,1,1,9,10,0,1,1,2,1,10,4,120.232521,23.0423005
20190326,67000,67000310,鹽洲里,住宅,50,1,0,8,8,0,1,1,2,1,13,4,120.232521,23.0423005
20190403,67000,67000310,鹽洲里,住宅,50,1,1,6,7,0,1,1,2,1,14,4,120.232521,23.0423005
20190326,67000,67000310,鹽洲里,住宅,50,1,0,8,8,0,1,1,2,1,13,4,120.232521,23.0423005
20190416,67000,67000310,鹽洲里,其他,50,0,4,6,10,0,0,0,0,0,0,0,120.232521,23.0423005
20190418,67000,67000310,鹽洲里,住宅,50,0,4,13,17,0,0,0,0,0,0,0,120.232521,23.0423005
20190424,67000,67000310,鹽洲里,住宅,50,0,6,15,21,0,0,0,0,0,0,0,120.232521,23.0423005
20190430,67000,67000310,鹽洲里,住宅,50,2,0,6,6,0,2,2,4,1,33,8,120.232521,23.0423005
20190508,67000,67000310,鹽洲里,住宅,50,2,0,9,9,0,2,2,4,1,22,6,120.232521,23.0423005
20190516,67000,67000310,鹽洲里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.232521,23.0423005
20190523,67000,67000310,鹽洲里,住宅,50,0,1,10,11,0,0,0,0,0,0,0,120.232521,23.0423005
20190530,67000,67000310,鹽洲里,住宅,50,0,10,16,26,0,0,0,0,0,0,0,120.232521,23.0423005
20190614,67000,67000310,鹽洲里,住宅,75,1,4,32,36,0,1,1,1,1,3,2,120.232521,23.0423005
20190626,67000,67000310,鹽洲里,其他,50,0,1,8,9,0,0,0,0,0,0,0,120.232521,23.0423005
20190705,67000,67000310,鹽洲里,住宅,75,1,1,27,28,0,1,1,1,1,4,2,120.232521,23.0423005
20190711,67000,67000310,鹽洲里,住宅,50,2,2,13,15,0,2,2,4,1,13,4,120.232521,23.0423005
20190718,67000,67000310,鹽洲里,住宅,50,0,1,2,3,0,0,0,0,0,0,0,120.232521,23.0423005
20190725,67000,67000310,鹽洲里,其他,75,1,7,14,21,0,1,1,1,1,5,2,120.232521,23.0423005
20190731,67000,67000310,鹽洲里,住宅,75,1,6,19,25,0,1,1,1,1,4,2,120.232521,23.0423005
20190808,67000,67000310,鹽洲里,住宅,50,0,2,11,13,0,0,0,0,0,0,0,120.232521,23.0423005
20190814,67000,67000310,鹽洲里,住宅,50,2,1,26,27,0,2,2,4,1,7,3,120.232521,23.0423005
20190830,67000,67000310,鹽洲里,住宅,50,1,3,5,8,0,1,1,2,1,13,4,120.232521,23.0423005
20190905,67000,67000310,鹽洲里,住宅,50,1,3,20,23,0,1,1,2,1,4,2,120.232521,23.0423005
20190910,67000,67000310,鹽洲里,住宅,50,2,0,27,27,0,2,2,4,1,7,3,120.232521,23.0423005
20190917,67000,67000310,鹽洲里,住宅,50,1,0,14,14,0,1,1,2,1,7,3,120.232521,23.0423005
20190926,67000,67000310,鹽洲里,住宅,50,0,9,12,21,0,0,0,0,0,0,0,120.232521,23.0423005
20190927,67000,67000310,鹽洲里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.232521,23.0423005
20191004,67000,67000310,鹽洲里,住宅,75,0,8,14,22,0,0,0,0,0,0,0,120.232521,23.0423005
20191007,67000,67000310,鹽洲里,住宅,50,0,2,23,25,0,0,0,0,0,0,0,120.232521,23.0423005
20191018,67000,67000310,鹽洲里,住宅,50,0,1,5,6,0,0,0,0,0,0,0,120.232521,23.0423005
20191031,67000,67000310,鹽洲里,住宅,50,0,5,1,6,0,0,0,0,0,0,0,120.232521,23.0423005
20191202,67000,67000310,鹽洲里,住宅,50,0,2,20,22,0,0,0,0,0,0,0,120.232521,23.0423005
20191209,67000,67000310,鹽洲里,住宅,50,0,3,10,13,0,0,0,0,0,0,0,120.232521,23.0423005
20191213,67000,67000310,鹽洲里,住宅,75,1,5,22,27,0,1,1,1,1,4,2,120.232521,23.0423005
20191225,67000,67000310,鹽洲里,住宅,50,1,2,9,11,0,1,1,2,1,9,3,120.232521,23.0423005
20190930,67000,67000150,鹽埕里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.0838547,23.150015
20190114,67000,67000310,鹽興里,住宅,50,0,1,6,7,0,0,0,0,0,0,0,120.2426185,23.0388385
20190114,67000,67000310,鹽興里,住宅,50,1,1,16,17,0,1,1,2,1,6,3,120.2426185,23.0388385
20190118,67000,67000310,鹽興里,住宅,50,0,2,8,10,0,0,0,0,0,0,0,120.2426185,23.0388385
20190118,67000,67000310,鹽興里,住宅,50,1,0,12,12,0,1,1,2,1,8,3,120.2426185,23.0388385
20190114,67000,67000310,鹽興里,住宅,50,0,1,6,7,0,0,0,0,0,0,0,120.2426185,23.0388385
20190114,67000,67000310,鹽興里,住宅,50,1,1,16,17,0,1,1,2,1,6,3,120.2426185,23.0388385
20190118,67000,67000310,鹽興里,住宅,50,0,2,8,10,0,0,0,0,0,0,0,120.2426185,23.0388385
20190118,67000,67000310,鹽興里,住宅,50,1,0,12,12,0,1,1,2,1,8,3,120.2426185,23.0388385
20190214,67000,67000310,鹽興里,學校,50,1,2,11,13,0,1,1,2,1,8,3,120.2426185,23.0388385
20190221,67000,67000310,鹽興里,住宅,50,1,1,1,2,0,1,1,2,1,50,9,120.2426185,23.0388385
20190311,67000,67000310,鹽興里,住宅,50,0,0,21,21,0,0,0,0,0,0,0,120.2426185,23.0388385
20190320,67000,67000310,鹽興里,住宅,50,2,2,9,11,0,2,2,4,1,18,5,120.2426185,23.0388385
20190401,67000,67000310,鹽興里,住宅,50,0,4,10,14,0,0,0,0,0,0,0,120.2426185,23.0388385
20190411,67000,67000310,鹽興里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.2426185,23.0388385
20190422,67000,67000310,鹽興里,住宅,50,0,2,14,16,0,0,0,0,0,0,0,120.2426185,23.0388385
20190422,67000,67000310,鹽興里,住宅,50,0,0,30,30,0,0,0,0,0,0,0,120.2426185,23.0388385
20190430,67000,67000310,鹽興里,住宅,50,1,0,12,12,0,2,2,4,1,17,5,120.2426185,23.0388385
20190508,67000,67000310,鹽興里,住宅,50,1,0,15,15,0,1,1,2,1,7,3,120.2426185,23.0388385
20190516,67000,67000310,鹽興里,住宅,50,0,3,7,10,0,0,0,0,0,0,0,120.2426185,23.0388385
20190523,67000,67000310,鹽興里,住宅,50,0,2,15,17,0,0,0,0,0,0,0,120.2426185,23.0388385
20190530,67000,67000310,鹽興里,住宅,50,0,1,6,7,0,0,0,0,0,0,0,120.2426185,23.0388385
20190617,67000,67000310,鹽興里,住宅,50,6,6,18,24,0,12,12,24,4,50,9,120.2426185,23.0388385
20190625,67000,67000310,鹽興里,住宅,50,2,0,16,16,0,2,2,4,1,13,4,120.2426185,23.0388385
20190730,67000,67000310,鹽興里,住宅,50,0,4,10,14,0,0,0,0,0,0,0,120.2426185,23.0388385
20190809,67000,67000310,鹽興里,住宅,50,2,0,12,12,0,2,2,4,1,17,5,120.2426185,23.0388385
20190819,67000,67000310,鹽興里,住宅,50,1,0,13,13,0,1,1,2,1,8,3,120.2426185,23.0388385
20190903,67000,67000310,鹽興里,住宅,50,1,3,15,18,0,1,1,2,1,6,3,120.2426185,23.0388385
20190907,67000,67000310,鹽興里,住宅,50,1,1,17,18,0,1,1,2,1,6,3,120.2426185,23.0388385
20190919,67000,67000310,鹽興里,住宅,50,0,6,4,10,0,0,0,0,0,0,0,120.2426185,23.0388385
20190927,67000,67000310,鹽興里,住宅,50,0,4,8,12,0,0,0,0,0,0,0,120.2426185,23.0388385
20191007,67000,67000310,鹽興里,住宅,50,0,4,18,22,0,0,0,0,0,0,0,120.2426185,23.0388385
20191008,67000,67000310,鹽興里,住宅,50,1,1,6,7,0,1,1,2,1,14,4,120.2426185,23.0388385
20191016,67000,67000310,鹽興里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.2426185,23.0388385
20191121,67000,67000310,鹽興里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.2396875,23.042591
20191125,67000,67000310,鹽興里,住宅,50,0,2,25,27,0,0,0,0,0,0,0,120.2396875,23.042591
20191127,67000,67000310,鹽興里,住宅,50,0,4,1,5,0,0,0,0,0,0,0,120.2396875,23.042591
20191205,67000,67000310,鹽興里,住宅,50,0,0,12,12,0,0,0,0,0,0,0,120.2396875,23.042591
20191213,67000,67000310,鹽興里,住宅,50,0,0,18,18,0,0,0,0,0,0,0,120.2426185,23.0388385
20191224,67000,67000310,鹽興里,住宅,50,1,4,14,18,0,2,2,4,1,11,4,120.2426185,23.0388385
20190104,67000,67000270,一甲里,住宅,75,0,2,0,2,0,0,0,0,0,0,0,120.2613689,22.9771958
20190108,67000,67000270,一甲里,住宅,50,1,2,11,13,0,1,1,2,1,8,3,120.2613689,22.9771958
20190117,67000,67000270,一甲里,住宅,50,0,0,17,17,0,0,0,0,0,0,0,120.2613689,22.9771958
20190125,67000,67000270,一甲里,住宅,50,1,0,11,11,0,1,1,2,1,9,3,120.2613689,22.9771958
20190219,67000,67000270,一甲里,住宅,60,0,1,1,2,0,0,0,0,0,0,0,120.2613689,22.9771958
20190221,67000,67000270,一甲里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.2613689,22.9771958
20190307,67000,67000270,一甲里,住宅,50,0,2,6,8,0,0,0,0,0,0,0,120.2613689,22.9771958
20190311,67000,67000270,一甲里,住宅,50,0,0,25,25,0,0,0,0,0,0,0,120.2613689,22.9771958
20190313,67000,67000270,一甲里,住宅,50,0,0,19,19,0,0,0,0,0,0,0,120.2613689,22.9771958
20190329,67000,67000270,一甲里,住宅,50,1,2,3,5,0,1,1,2,1,20,5,120.2613689,22.9771958
20190329,67000,67000270,一甲里,住宅,50,1,2,3,5,0,1,1,2,1,20,5,120.2613689,22.9771958
20190418,67000,67000270,一甲里,住宅,50,0,1,10,11,0,0,0,0,0,0,0,120.2613689,22.9771958
20190418,67000,67000270,一甲里,住宅,50,0,1,4,5,0,0,0,0,0,0,0,120.2613689,22.9771958
20190423,67000,67000270,一甲里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.2613689,22.9771958
20190426,67000,67000270,一甲里,住宅,50,0,1,15,16,0,0,0,0,0,0,0,120.2613689,22.9771958
20190502,67000,67000270,一甲里,住宅,50,0,3,11,14,0,0,0,0,0,0,0,120.2613689,22.9771958
20190510,67000,67000270,一甲里,住宅,50,0,0,20,20,0,0,0,0,0,0,0,120.2613689,22.9771958
20190516,67000,67000270,一甲里,住宅,50,3,0,7,7,0,3,3,6,2,43,9,120.2613689,22.9771958
20190528,67000,67000270,一甲里,住宅,50,0,2,0,2,0,0,0,0,0,0,0,120.2613689,22.9771958
20190604,67000,67000270,一甲里,住宅,50,0,10,8,18,0,0,0,0,0,0,0,120.2613689,22.9771958
20190613,67000,67000270,一甲里,住宅,50,1,2,18,20,0,1,1,2,1,5,2,120.2613689,22.9771958
20190621,67000,67000270,一甲里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.2613689,22.9771958
20190627,67000,67000270,一甲里,住宅,50,3,0,23,23,0,3,3,6,2,13,4,120.2613689,22.9771958
20190720,67000,67000270,一甲里,住宅,50,0,0,16,16,0,0,0,0,0,0,0,120.2613689,22.9771958
20190802,67000,67000270,一甲里,住宅,50,0,2,6,8,0,0,0,0,0,0,0,120.2613689,22.9771958
20190918,67000,67000270,一甲里,住宅,50,1,0,10,10,0,1,1,2,1,10,4,120.2613689,22.9771958
20190927,67000,67000270,一甲里,住宅,50,0,3,12,15,0,0,0,0,0,0,0,120.2613689,22.9771958
20191024,67000,67000270,一甲里,住宅,52,0,2,9,11,0,0,0,0,0,0,0,120.2613689,22.9771958
20191107,67000,67000270,一甲里,住宅,50,0,2,5,7,0,0,0,0,0,0,0,120.2613689,22.9771958
20191115,67000,67000270,一甲里,住宅,75,1,3,3,6,0,1,1,1,1,17,5,120.2613689,22.9771958
20191121,67000,67000270,一甲里,住宅,53,0,0,18,18,0,0,0,0,0,0,0,120.2613689,22.9771958
20191122,67000,67000270,一甲里,住宅,50,0,0,13,13,0,0,0,0,0,0,0,120.2613689,22.9771958
20191129,67000,67000270,一甲里,住宅,50,0,3,9,12,0,0,0,0,0,0,0,120.2613689,22.9771958
20191204,67000,67000270,一甲里,住宅,19,0,1,6,7,0,0,0,0,0,0,0,120.2613689,22.9771958
20191205,67000,67000270,一甲里,住宅,18,0,1,4,5,0,0,0,0,0,0,0,120.2613689,22.9771958
20191211,67000,67000270,一甲里,住宅,52,0,4,1,5,0,0,0,0,0,0,0,120.2613689,22.9771958
20191216,67000,67000270,一甲里,住宅,50,0,2,16,18,0,0,0,0,0,0,0,120.2613689,22.9771958
20191223,67000,67000270,一甲里,住宅,51,0,1,0,1,0,0,0,0,0,0,0,120.2613689,22.9771958
20190108,67000,67000090,七甲里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.3478746,23.2192017
20190227,67000,67000280,七甲里,住宅,50,1,1,19,20,0,1,1,2,1,5,2,120.2830007,22.9820507
20190315,67000,67000280,七甲里,住宅,50,1,0,34,34,0,1,1,2,1,3,2,120.2830007,22.9820507
20190515,67000,67000090,七甲里,住宅,50,0,1,0,1,0,0,0,0,0,0,0,120.3478746,23.2192017
20190523,67000,67000090,七甲里,住宅,51,2,0,8,8,0,2,2,4,1,25,6,120.3478746,23.2192017
20190615,67000,67000090,七甲里,住宅,50,1,0,16,16,0,1,1,2,1,6,3,120.3478746,23.2192017
20190710,67000,67000280,七甲里,機關,50,0,2,6,8,0,0,0,0,0,0,0,120.2830007,22.9820507
20190717,67000,67000280,七甲里,住宅,50,1,2,10,12,0,1,1,2,1,8,3,120.2830007,22.9820507
20190715,67000,67000090,七甲里,住宅,42,3,0,32,32,0,3,3,7,2,9,3,120.3478746,23.2192017
20190718,67000,67000090,七甲里,住宅,81,0,0,18,18,0,0,0,0,0,0,0,120.3478746,23.2192017
20190806,67000,67000090,七甲里,住宅,50,1,0,4,4,0,1,1,2,1,25,6,120.3478746,23.2192017
20190924,67000,67000280,七甲里,住宅,58,0,0,10,10,0,0,0,0,0,0,0,120.2830007,22.9820507
20191019,67000,67000280,七甲里,住宅,55,0,0,28,28,0,0,0,0,0,0,0,120.2830007,22.9820507
20191114,67000,67000280,七甲里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.2830007,22.9820507
20190416,67000,67000150,七股里,住宅,62,0,0,7,7,0,0,0,0,0,0,0,120.134391,23.1300216
20190416,67000,67000150,七股里,住宅,62,0,0,7,7,0,0,0,0,0,0,0,120.134391,23.1300216
20190705,67000,67000150,七股里,地區,50,9,4,44,48,0,9,9,18,3,19,5,120.134391,23.1300216
20190710,67000,67000150,七股里,地區,60,0,2,105,107,0,0,0,0,0,0,0,120.134391,23.1300216
20190919,67000,67000150,七股里,地區,58,0,0,10,10,0,0,0,0,0,0,0,120.134391,23.1300216
20191112,67000,67000150,七股里,地區,60,0,0,12,12,0,0,0,0,0,0,0,120.134391,23.1300216
20190107,67000,67000310,二王里,住宅,50,1,2,8,10,0,1,1,2,1,10,4,120.2469457,23.0177985
20190118,67000,67000310,二王里,住宅,50,0,4,6,10,0,0,0,0,0,0,0,120.2469457,23.0177985
20190128,67000,67000310,二王里,住宅,50,0,3,6,9,0,0,0,0,0,0,0,120.2469457,23.0177985
20190221,67000,67000310,二王里,住宅,50,0,6,17,23,0,0,0,0,0,0,0,120.2469457,23.0177985
20190307,67000,67000310,二王里,住宅,50,0,1,7,8,0,0,0,0,0,0,0,120.2469457,23.0177985
20190319,67000,67000310,二王里,住宅,50,0,2,4,6,0,0,0,0,0,0,0,120.2469457,23.0177985
20190327,67000,67000310,二王里,住宅,50,0,1,7,8,0,0,0,0,0,0,0,120.2469457,23.0177985
20190327,67000,67000310,二王里,住宅,50,0,1,7,8,0,0,0,0,0,0,0,120.2469457,23.0177985
20190412,67000,67000310,二王里,住宅,75,0,5,12,17,0,0,0,0,0,0,0,120.2469457,23.0177985
20190422,67000,67000310,二王里,住宅,50,0,3,11,14,0,0,0,0,0,0,0,120.2469457,23.0177985
20190503,67000,67000310,二王里,住宅,50,1,2,9,11,0,1,1,2,1,9,3,120.2469457,23.0177985
20190603,67000,67000310,二王里,住宅,50,0,2,9,11,0,0,0,0,0,0,0,120.2469457,23.0177985
20190617,67000,67000310,二王里,住宅,50,0,2,1,3,0,0,0,0,0,0,0,120.2469457,23.0177985
20190628,67000,67000310,二王里,住宅,50,0,1,3,4,0,0,0,0,0,0,0,120.2469457,23.0177985
20190719,67000,67000310,二王里,住宅,50,1,6,43,49,0,1,1,2,1,2,1,120.2469457,23.0177985
20190801,67000,67000310,二王里,住宅,50,1,1,15,16,0,1,1,2,1,6,3,120.2469457,23.0177985
20190904,67000,67000310,二王里,住宅,50,2,0,28,28,0,2,2,4,1,7,3,120.2469457,23.0177985
20190920,67000,67000310,二王里,住宅,50,0,5,4,9,0,0,0,0,0,0,0,120.2469457,23.0177985
20190924,67000,67000310,二王里,住宅,50,1,0,8,8,0,1,1,2,1,13,4,120.2469457,23.0177985
20191004,67000,67000310,二王里,住宅,50,0,3,11,14,0,0,0,0,0,0,0,120.2469457,23.0177985
20191007,67000,67000310,二王里,住宅,50,0,2,10,12,0,0,0,0,0,0,0,120.2469457,23.0177985
20191025,67000,67000310,二王里,住宅,50,1,2,18,20,0,1,1,2,1,5,2,120.2469457,23.0177985
20191101,67000,67000310,二王里,住宅,75,0,3,13,16,0,0,0,0,0,0,0,120.2469457,23.0177985
20191113,67000,67000310,二王里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.2469457,23.0177985
20191115,67000,67000310,二王里,住宅,75,0,3,10,13,0,0,0,0,0,0,0,120.2469457,23.0177985
20191212,67000,67000310,二王里,住宅,50,0,4,13,17,0,0,0,0,0,0,0,120.2469457,23.0177985
20191225,67000,67000310,二王里,住宅,50,1,4,8,12,0,1,1,2,1,8,3,120.2469457,23.0177985
20190115,67000,67000090,二甲里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.344992,23.2278593
20190115,67000,67000090,二甲里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.344992,23.2278593
20190311,67000,67000090,二甲里,地區,76,0,1,14,15,0,0,0,0,0,0,0,120.344992,23.2278593
20190318,67000,67000090,二甲里,地區,52,0,1,5,6,0,0,0,0,0,0,0,120.344992,23.2278593
20190514,67000,67000090,二甲里,地區,53,0,0,6,6,0,0,0,0,0,0,0,120.344992,23.2278593
20190711,67000,67000090,二甲里,住宅,50,0,1,4,5,0,0,0,0,0,0,0,120.344992,23.2278593
20190806,67000,67000090,二甲里,住宅,45,0,1,5,6,0,0,0,0,0,0,0,120.344992,23.2278593
20190919,67000,67000090,二甲里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.344992,23.2278593
20191114,67000,67000090,二甲里,住宅,50,2,0,15,15,0,2,2,4,1,13,4,120.344992,23.2278593
20191220,67000,67000090,二甲里,住宅,50,1,0,11,11,0,1,1,2,1,9,3,120.344992,23.2278593
