日期,縣市別代碼,行政區域代碼,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
20240307,67000,67000350,海佃里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.1892373,23.0245267
20240307,67000,67000350,梅花里,住宅,50,0,0,13,13,0,0,0,0,0,0,0,120.1978952,23.038824
20240307,67000,67000350,溪心里,住宅,50,0,7,3,10,0,0,0,0,0,0,0,120.1849082,23.0509441
20240307,67000,67000350,學東里,住宅,50,0,1,11,12,0,0,0,0,0,0,0,120.1387218,23.0821055
20240307,67000,67000360,怡平里,住宅,50,0,2,5,7,0,0,0,0,0,0,0,120.176971,22.994197
20240307,67000,67000360,建平里,住宅,50,0,3,1,4,0,0,0,0,0,0,0,120.1834651,22.9935103
20240307,67000,67000360,國平里,住宅,50,0,1,2,3,0,0,0,0,0,0,0,120.1675902,22.9793723
20240307,67000,67000360,華平里,住宅,50,0,1,1,2,0,0,0,0,0,0,0,120.1740847,22.9948005
20240307,67000,67000270,一甲里,住宅,50,0,11,4,15,0,0,0,0,0,0,0,120.2613689,22.9771958
20240307,67000,67000270,上崙里,住宅,50,0,15,10,25,0,0,0,0,0,0,0,120.2599266,22.9385802
20240307,67000,67000270,大甲里,住宅,50,0,0,13,13,0,0,0,0,0,0,0,120.2079953,22.9225952
20240307,67000,67000270,仁愛里,住宅,50,0,2,10,12,0,0,0,0,0,0,0,120.2209801,22.9534423
20240307,67000,67000310,二王里,住宅,50,0,1,5,6,0,0,0,0,0,0,0,120.2469457,23.0177985
20240307,67000,67000310,中興里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.2382911,23.0061926
20240307,67000,67000310,六合里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.2303571,23.0112118
20240307,67000,67000310,北灣里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.270022,23.012954
20240307,67000,67000310,西勢里,住宅,50,0,1,3,4,0,0,0,0,0,0,0,120.2772325,23.0154649
20240307,67000,67000310,西橋里,住宅,50,1,1,8,9,0,1,1,2,1,11,4,120.2260293,23.0134614
20240307,67000,67000310,埔園里,住宅,50,0,9,2,11,0,0,0,0,0,0,0,120.2584844,23.0341644
20240307,67000,67000310,塩行里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.2426185,23.0388385
20240307,67000,67000190,坐駕里,住宅,54,0,0,2,2,0,0,0,0,0,0,0,120.3003035,23.1233071
20240307,67000,67000190,頂街里,住宅,60,0,0,3,3,0,0,0,0,0,0,0,120.3089541,23.1402613
20240307,67000,67000250,西埔里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.4530456,23.0293455
20240307,67000,67000120,安西里,住宅,60,0,0,9,9,0,0,0,0,0,0,0,120.161817,23.1632103
20240307,67000,67000120,營溪里,住宅,51,0,0,12,12,0,0,0,0,0,0,0,120.1704766,23.1694465
20240306,67000,67000320,東明里,住宅,50,0,8,1,9,0,0,0,0,0,0,0,120.227472,22.9916823
20240306,67000,67000320,富裕里,住宅,50,0,1,0,1,0,0,0,0,0,0,0,120.227472,22.9849708
20240306,67000,67000330,建南里,住宅,50,0,0,0,0,0,0,0,0,0,0,0,120.1964522,22.9572284
20240306,67000,67000330,新昌里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.1957308,22.9835601
20240306,67000,67000340,公園里,住宅,50,0,6,6,12,0,0,0,0,0,0,0,120.2101595,23.0006781
20240306,67000,67000340,北華里,住宅,50,0,5,5,10,0,0,0,0,0,0,0,120.2040991,23.0008064
20240306,67000,67000370,永華里,住宅,50,0,10,9,19,0,0,0,0,0,0,0,120.2043882,22.9911465
20240306,67000,67000370,城隍里,住宅,50,0,7,7,14,0,0,0,0,0,0,0,120.2108335,22.9908055
20240306,67000,67000370,郡王里,住宅,54,0,1,0,1,0,0,0,0,0,0,0,120.2072739,22.986515
20240306,67000,67000350,城東里,住宅,50,0,1,5,6,0,0,0,0,0,0,0,120.1315037,23.0661555
20240306,67000,67000350,海東里,住宅,50,0,1,3,4,0,0,0,0,0,0,0,120.1863512,23.0412431
20240306,67000,67000360,文平里,住宅,50,0,1,3,4,0,0,0,0,0,0,0,120.1805789,22.9860574
20240306,67000,67000360,金城里,住宅,50,0,2,0,2,0,0,0,0,0,0,0,120.1488264,22.9953785
20240306,67000,67000270,土庫里,住宅,50,0,3,7,10,0,0,0,0,0,0,0,120.2656955,22.9856821
20240306,67000,67000270,仁德里,住宅,50,0,7,15,22,0,0,0,0,0,0,0,120.2455033,22.9657583
20240306,67000,67000310,西灣里,住宅,50,0,1,3,4,0,0,0,0,0,0,0,120.2613689,23.0120871
20240306,67000,67000310,網寮里,住宅,50,0,4,3,7,0,0,0,0,0,0,0,120.2527152,23.0139035
20240306,67000,67000190,文昌里,住宅,62,0,0,2,2,0,0,0,0,0,0,0,120.2945362,23.1137915
20240306,67000,67000070,寮廍里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.2830007,23.1859913
20240306,67000,67000160,鯤溟里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.1112911,23.1885961
20240306,67000,67000010,三仙里,住宅,60,0,0,0,0,0,0,0,0,0,0,0,120.3111166,23.3121679
20240306,67000,67000010,南興里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.3067915,23.2983322
20240305,67000,67000320,大學里,住宅,50,0,8,2,10,0,0,0,0,0,0,0,120.2209801,22.9963981
20240305,67000,67000320,東門里,住宅,50,0,5,2,7,0,0,0,0,0,0,0,120.2144878,22.9890322
20240305,67000,67000320,崇信里,住宅,50,0,6,0,6,0,0,0,0,0,0,0,120.227472,22.9809439
20240305,67000,67000330,竹溪里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.2065525,22.9779397
20240305,67000,67000330,南都里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.1841866,22.9550918
20240305,67000,67000330,國宅里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.1870727,22.9759721
20240305,67000,67000340,成德里,住宅,50,1,4,4,8,0,1,1,2,1,13,4,120.2036668,23.0134491
20240305,67000,67000340,福德里,住宅,50,0,8,1,9,0,0,0,0,0,0,0,120.2019471,23.0130568
20240305,67000,67000370,南廠里,住宅,50,1,4,4,8,1,0,1,2,1,13,4,120.1938964,22.9894764
20240305,67000,67000370,郡王里,住宅,50,0,6,7,13,0,0,0,0,0,0,0,120.2072739,22.986515
20240305,67000,67000350,安富里,住宅,50,0,11,2,13,0,0,0,0,0,0,0,120.1957308,23.0251806
20240305,67000,67000350,理想里,住宅,50,0,5,2,7,0,0,0,0,0,0,0,120.1914018,23.0368283
20240305,67000,67000360,王城里,住宅,50,0,4,1,5,0,0,0,0,0,0,0,120.1606244,23.0015093
20240305,67000,67000360,平安里,住宅,50,0,3,1,4,0,0,0,0,0,0,0,120.1726415,22.9991307
20240305,67000,67000270,二行里,住宅,50,0,6,13,19,0,0,0,0,0,0,0,120.2209801,22.9212251
20240305,67000,67000270,保安里,住宅,50,1,6,11,17,0,2,2,4,1,12,4,120.2310784,22.9231415
20240305,67000,67000280,大潭里,學校,50,0,0,0,0,0,0,0,0,0,0,0,120.2945362,22.9098618
20240305,67000,67000280,辜厝里,住宅,55,0,2,20,22,0,0,0,0,0,0,0,120.2909314,22.9649562
20240305,67000,67000280,新厝里,住宅,60,0,0,3,3,0,0,0,0,0,0,0,120.2923733,22.9619703
20240305,67000,67000310,大灣里,住宅,50,1,10,9,19,0,1,1,2,1,5,2,120.2707431,23.0067641
20240305,67000,67000310,光復里,住宅,50,0,2,4,6,0,0,0,0,0,0,0,120.2444215,22.9998739
20240305,67000,67000190,光文里,住宅,54,0,0,3,3,0,0,0,0,0,0,0,120.3003035,23.1340393
20240305,67000,67000100,烏山頭里,住宅,50,0,1,6,7,0,0,0,0,0,0,0,120.3550808,23.1948768
20240305,67000,67000120,下營里,住宅,60,0,1,2,3,0,0,0,0,0,0,0,120.151182,23.171992
20240305,67000,67000140,慶安里,住宅,57,0,1,7,8,0,0,0,0,0,0,0,120.1964522,23.129077
20240304,67000,67000320,大同里,住宅,50,0,1,1,2,0,0,0,0,0,0,0,120.2130451,22.9839645
20240304,67000,67000320,大同里,住宅,50,0,3,6,9,0,0,0,0,0,0,0,120.2130451,22.9839645
20240304,67000,67000320,大智里,住宅,50,0,5,3,8,0,0,0,0,0,0,0,120.2332423,22.962286
20240304,67000,67000320,小東里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.227472,22.9970514
20240304,67000,67000320,東安里,住宅,51,0,2,1,3,0,0,0,0,0,0,0,120.2213407,22.9872616
20240304,67000,67000320,東明里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.227472,22.9916823
20240304,67000,67000320,崇明里,住宅,50,0,2,3,5,0,0,0,0,0,0,0,120.2195374,22.9685104
20240304,67000,67000320,崇誨里,住宅,50,0,2,3,5,0,0,0,0,0,0,0,120.2256687,22.989711
20240304,67000,67000330,大成里,住宅,50,0,4,0,4,0,0,0,0,0,0,0,120.1986166,22.9802712
20240304,67000,67000330,文華里,住宅,50,0,10,1,11,0,0,0,0,0,0,0,120.1899588,22.98611
20240304,67000,67000330,明亮里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.1928448,22.9693947
20240304,67000,67000330,明德里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.200781,22.9710918
20240304,67000,67000330,明興里,住宅,50,0,1,2,3,0,0,0,0,0,0,0,120.1914018,22.9629831
20240304,67000,67000330,金華里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.1885158,22.9796984
20240304,67000,67000330,郡南里,住宅,50,0,3,0,3,0,0,0,0,0,0,0,120.1950093,22.964243
20240304,67000,67000330,廣州里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.1928448,22.9841637
20240304,67000,67000340,力行里,住宅,50,0,1,11,12,0,0,0,0,0,0,0,120.2292752,23.0084185
20240304,67000,67000340,大興里,住宅,50,1,10,4,14,1,0,1,2,1,7,3,120.2124298,23.0079508
20240304,67000,67000340,元美里,住宅,50,0,2,4,6,0,0,0,0,0,0,0,120.194407,23.0100026
20240304,67000,67000340,文元里,住宅,50,0,1,4,5,0,0,0,0,0,0,0,120.1978952,23.0146579
20240304,67000,67000340,合興里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.2262251,23.0091035
20240304,67000,67000340,東興里,住宅,50,0,4,5,9,0,0,0,0,0,0,0,120.2260293,23.0013807
20240304,67000,67000370,西和里,住宅,50,0,8,2,10,0,0,0,0,0,0,0,120.1876431,22.9994619
20240304,67000,67000370,赤嵌里,住宅,50,0,2,4,6,0,0,0,0,0,0,0,120.2072739,22.9972549
20240304,67000,67000370,法華里,住宅,50,0,3,4,7,0,0,0,0,0,0,0,120.2097988,22.9822947
20240304,67000,67000370,南門里,住宅,50,0,3,3,6,0,0,0,0,0,0,0,120.200434,22.985012
20240304,67000,67000370,南美里,住宅,50,0,4,4,8,0,0,0,0,0,0,0,120.2006558,22.9901453
20240304,67000,67000370,城隍里,住宅,50,0,6,1,7,0,0,0,0,0,0,0,120.2108335,22.9908055
20240304,67000,67000350,安西里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.2094381,23.0310345
20240304,67000,67000350,安富里,住宅,50,0,4,10,14,0,0,0,0,0,0,0,120.1957308,23.0251806
20240304,67000,67000350,州北里,住宅,50,0,8,4,12,0,0,0,0,0,0,0,120.2152092,23.0674114
20240304,67000,67000350,東和里,住宅,50,0,3,7,10,0,0,0,0,0,0,0,120.2368486,23.0615247
20240304,67000,67000350,城北里,住宅,50,1,1,5,6,0,1,1,2,1,17,5,120.1372782,23.0595747
20240304,67000,67000350,塭南里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.2209801,23.0715691
20240304,67000,67000350,新順里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.2195374,23.0436829
20240304,67000,67000350,溪北里,住宅,51,0,1,5,6,0,0,0,0,0,0,0,120.2130451,23.0255799
20240304,67000,67000360,平通里,住宅,50,0,4,1,5,0,0,0,0,0,0,0,120.1690334,22.9938422
20240304,67000,67000360,育平里,住宅,50,0,6,4,10,0,0,0,0,0,0,0,120.1661469,22.989074
20240304,67000,67000360,漁光里,住宅,50,0,4,2,6,0,0,0,0,0,0,0,120.1574869,22.9801396
20240304,67000,67000360,億載里,住宅,50,0,2,7,9,0,0,0,0,0,0,0,120.1603737,22.9902803
20240304,67000,67000270,二行里,住宅,50,0,2,4,6,0,0,0,0,0,0,0,120.2209801,22.9212251
20240304,67000,67000270,中洲里,住宅,50,0,3,7,10,0,0,0,0,0,0,0,120.2599266,22.9063718
20240304,67000,67000270,仁義里,住宅,50,0,4,7,11,0,0,0,0,0,0,0,120.2656955,22.9695788
20240304,67000,67000270,文賢里,住宅,50,0,6,7,13,0,0,0,0,0,0,0,120.1932056,23.003892
20240304,67000,67000290,深坑里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.3349024,22.933591
20240304,67000,67000310,二王里,住宅,50,0,2,5,7,0,0,0,0,0,0,0,120.2469457,23.0177985
20240304,67000,67000310,三民里,住宅,50,1,0,9,9,0,1,1,2,1,11,4,120.2483881,23.0537318
20240304,67000,67000310,大橋里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.2296358,23.0187454
20240304,67000,67000310,正強里,住宅,50,2,6,5,11,0,2,2,4,1,18,5,120.251994,23.0294884
20240304,67000,67000310,蔦松里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.2555998,23.0455063
20240304,67000,67000310,塩洲里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,120.232521,23.0423005
20240304,67000,67000220,明和里,住宅,55,0,0,1,1,0,0,0,0,0,0,0,120.3406679,23.1147826
20240304,67000,67000220,南洲里,住宅,53,0,0,2,2,0,0,0,0,0,0,0,120.3478746,23.0958254
20240304,67000,67000240,龜丹里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.5221524,23.1325697
20240304,67000,67000100,南廍里,住宅,55,1,0,7,7,0,2,2,4,1,29,7,120.3031871,23.2112355
20240303,67000,67000340,中樓里,住宅,50,0,1,3,4,0,0,0,0,0,0,0,120.2159306,23.0034966
20240303,67000,67000340,北門里,住宅,50,0,8,1,9,0,0,0,0,0,0,0,120.2172636,23.0154055
20240303,67000,67000190,光文里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,120.3003035,23.1340393
20240302,67000,67000340,大和里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.1914018,23.0153463
20240302,67000,67000350,新順里,住宅,50,0,4,4,8,0,0,0,0,0,0,0,120.2195374,23.0436829
20240301,67000,67000320,成大里,住宅,50,0,10,1,11,0,0,0,0,0,0,0,120.2152092,22.9976069
20240301,67000,67000320,東光里,住宅,50,0,9,9,18,0,0,0,0,0,0,0,120.2303571,22.99242
20240301,67000,67000320,東聖里,住宅,50,0,1,4,5,0,0,0,0,0,0,0,120.2346848,22.9861443
20240301,67000,67000320,虎尾里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.2361273,22.9791309
20240301,67000,67000320,崇誨里,住宅,50,0,2,2,4,0,0,0,0,0,0,0,120.2256687,22.989711
20240301,67000,67000320,崇德里,市場,50,0,2,0,2,0,0,0,0,0,0,0,120.2260293,22.9745344
20240301,67000,67000320,莊敬里,住宅,50,0,2,7,9,0,0,0,0,0,0,0,120.232521,22.9966645
20240301,67000,67000320,圍下里,住宅,50,0,1,4,5,0,0,0,0,0,0,0,120.2148485,22.9919771
20240301,67000,67000330,大忠里,住宅,50,0,2,4,6,0,0,0,0,0,0,0,120.2101595,22.9698014
20240301,67000,67000330,大林里,住宅,50,0,1,2,3,0,0,0,0,0,0,0,120.2058311,22.9733919
20240301,67000,67000330,再興里,住宅,50,0,3,1,4,0,0,0,0,0,0,0,120.1928448,22.9801358
20240301,67000,67000330,省躬里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.1863512,22.9338276
20240301,67000,67000330,國宅里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.1870727,22.9759721
20240301,67000,67000330,興農里,住宅,50,0,2,10,12,0,0,0,0,0,0,0,120.1921233,22.9299372
20240301,67000,67000340,大興里,住宅,50,0,4,2,6,0,0,0,0,0,0,0,120.2124298,23.0079508
20240301,67000,67000340,北門里,住宅,50,0,4,4,8,0,0,0,0,0,0,0,120.2172636,23.0154055
20240301,67000,67000340,北華里,住宅,50,0,2,3,5,0,0,0,0,0,0,0,120.2040991,23.0008064
20240301,67000,67000340,正覺里,住宅,50,0,4,3,7,0,0,0,0,0,0,0,120.2116023,23.0151428
20240301,67000,67000340,長興里,住宅,50,0,1,9,10,0,0,0,0,0,0,0,120.2059177,23.0039854
20240301,67000,67000340,福德里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.2019471,23.0130568
20240301,67000,67000370,大涼里,住宅,50,0,4,3,7,0,0,0,0,0,0,0,120.1892373,22.9923029
20240301,67000,67000370,兌悅里,住宅,50,0,6,2,8,0,0,0,0,0,0,0,120.1960656,23.000799
20240301,67000,67000370,法華里,住宅,50,0,7,1,8,0,0,0,0,0,0,0,120.2097988,22.9822947
20240301,67000,67000370,南門里,住宅,50,0,0,0,0,0,0,0,0,0,0,0,120.200434,22.985012
20240301,67000,67000370,南廠里,住宅,50,0,1,3,4,0,0,0,0,0,0,0,120.1938964,22.9894764
20240301,67000,67000370,南廠里,市場,60,0,21,5,26,0,0,0,0,0,0,0,120.1938964,22.9894764
20240301,67000,67000370,開山里,住宅,50,1,4,7,11,1,0,1,2,1,9,3,120.2097988,22.9876646
20240301,67000,67000350,公塭里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.1632603,23.0702508
20240301,67000,67000350,公親里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.1978952,23.0764154
20240301,67000,67000350,安東里,住宅,50,0,2,7,9,0,0,0,0,0,0,0,120.2180947,23.0372738
20240301,67000,67000350,安富里,住宅,50,0,2,0,2,0,0,0,0,0,0,0,120.1957308,23.0251806
20240301,67000,67000350,州南里,住宅,50,0,11,6,17,0,0,0,0,0,0,0,120.2195374,23.059791
20240301,67000,67000350,佃西里,住宅,50,0,5,10,15,0,0,0,0,0,0,0,120.1690334,23.0717267
20240301,67000,67000350,國安里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.1805789,23.0236541
20240301,67000,67000350,溪頂里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.2072739,23.0254471
20240301,67000,67000360,王城里,住宅,50,0,6,3,9,0,0,0,0,0,0,0,120.1606244,23.0015093
20240301,67000,67000360,平安里,住宅,50,0,3,3,6,0,0,0,0,0,0,0,120.1726415,22.9991307
20240301,67000,67000360,建平里,住宅,50,0,4,5,9,0,0,0,0,0,0,0,120.1834651,22.9935103
20240301,67000,67000360,國平里,住宅,50,1,1,2,3,1,0,1,2,1,33,8,120.1675902,22.9793723
20240301,67000,67000270,一甲里,住宅,50,0,7,5,12,0,0,0,0,0,0,0,120.2613689,22.9771958
20240301,67000,67000270,仁義里,住宅,50,0,4,6,10,0,0,0,0,0,0,0,120.2656955,22.9695788
20240301,67000,67000270,仁德里,住宅,50,1,8,3,11,0,1,1,2,1,9,3,120.2455033,22.9657583
20240301,67000,67000270,仁德里,住宅,50,0,1,4,5,0,0,0,0,0,0,0,120.2455033,22.9657583
20240301,67000,67000310,中華里,住宅,50,0,1,5,6,0,0,0,0,0,0,0,120.2375698,23.0003039
20240301,67000,67000310,五王里,住宅,50,0,2,6,8,0,0,0,0,0,0,0,120.2346848,23.0116465
20240301,67000,67000310,永康里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.2584844,23.0234285
20240301,67000,67000310,安康里,住宅,50,1,0,8,8,0,1,1,2,1,13,4,120.227472,23.0158435
20240301,67000,67000310,成功里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.2379305,23.0032483
20240301,67000,67000310,東橋里,住宅,50,0,5,3,8,0,0,0,0,0,0,0,120.241176,23.0243778
20240301,67000,67000310,神洲里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.2408154,23.0046566
20240301,67000,67000310,崑山里,住宅,50,0,1,6,7,0,0,0,0,0,0,0,120.2541575,22.9988384
20240301,67000,67000200,豐華里,住宅,50,0,0,0,0,0,0,0,0,0,0,0,120.2570421,23.0921724
20240229,67000,67000320,文聖里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.2447821,22.9840282
20240229,67000,67000320,富裕里,住宅,50,0,3,4,7,0,0,0,0,0,0,0,120.227472,22.9849708
20240229,67000,67000320,德高里,住宅,50,1,3,7,10,0,1,1,2,1,10,4,120.2354061,22.9665308
20240229,67000,67000330,田寮里,住宅,50,0,1,2,3,0,0,0,0,0,0,0,120.1957308,22.976847
20240229,67000,67000330,府南里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.1950093,22.9722988
20240229,67000,67000340,大港里,住宅,50,0,1,3,4,0,0,0,0,0,0,0,120.1827435,23.0104452
20240229,67000,67000340,賢北里,住宅,50,0,3,2,5,0,0,0,0,0,0,0,120.1813004,23.006719
20240229,67000,67000370,府前里,住宅,50,0,11,8,19,0,0,0,0,0,0,0,120.1963328,22.9914479
20240229,67000,67000370,法華里,住宅,50,0,2,3,5,0,0,0,0,0,0,0,120.2097988,22.9822947
20240229,67000,67000350,布袋里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.2065525,23.0638587
20240229,67000,67000350,南興里,住宅,50,0,1,10,11,0,0,0,0,0,0,0,120.1502699,23.0743149
20240229,67000,67000350,溪頂里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.2072739,23.0254471
20240229,67000,67000350,鳳凰里,住宅,50,0,3,1,4,0,0,0,0,0,0,0,120.2000596,23.0417267
20240229,67000,67000360,文平里,住宅,50,0,4,0,4,0,0,0,0,0,0,0,120.1805789,22.9860574
20240229,67000,67000360,怡平里,住宅,50,0,1,5,6,0,0,0,0,0,0,0,120.176971,22.994197
20240229,67000,67000270,土庫里,住宅,50,0,12,8,20,0,0,0,0,0,0,0,120.2656955,22.9856821
20240229,67000,67000270,太子里,住宅,50,0,4,6,10,0,0,0,0,0,0,0,120.2584844,22.9912207
