日期,縣市別代碼,行政區域代碼,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
20230130,67000,67000270,二行里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.2209801,22.9212251
20230110,67000,67000270,二行里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.2209801,22.9212251
20230104,67000,67000270,二行里,住宅,50,0,0,14,14,0,0,0,0,0,0,0,120.2209801,22.9212251
20230717,67000,67000110,二溪里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.4184782,23.122445
20230220,67000,67000260,二寮里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.4155972,22.9863293
20230613,67000,67000100,二鎮里,住宅,50,1,0,40,40,0,1,1,2,1,3,2,120.3262535,23.2063507
20230320,67000,67000100,二鎮里,住宅,50,0,0,21,21,0,0,0,0,0,0,0,120.3262535,23.2063507
20230314,67000,67000100,二鎮里,住宅,50,1,0,8,8,0,1,1,2,1,13,4,120.3262535,23.2063507
20230211,67000,67000100,二鎮里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.3262535,23.2063507
20230704,67000,67000040,人和里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.3003035,23.2896492
20230216,67000,67000040,人和里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.3003035,23.2896492
20230729,67000,67000280,八甲里,住宅,52,0,0,21,21,0,0,0,0,0,0,0,120.2988617,22.9746957
20230729,67000,67000280,八甲里,住宅,51,0,0,0,0,0,0,0,0,0,0,0,120.2988617,22.9746957
20230716,67000,67000280,八甲里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.2988617,22.9746957
20230619,67000,67000280,八甲里,住宅,60,0,2,6,8,0,0,0,0,0,0,0,120.2988617,22.9746957
20230214,67000,67000280,八甲里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.2988617,22.9746957
20230620,67000,67000040,八翁里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.2945362,23.2694095
20230515,67000,67000040,八翁里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.2945362,23.2694095
20230406,67000,67000040,八翁里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.2945362,23.2694095
20230202,67000,67000040,八翁里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.2945362,23.2694095
20230601,67000,67000340,力行里,住宅,50,0,2,3,5,0,0,0,0,0,0,0,120.2292752,23.0084185
20230518,67000,67000340,力行里,住宅,50,0,2,3,5,0,0,0,0,0,0,0,120.2292752,23.0084185
20230509,67000,67000340,力行里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.2292752,23.0084185
20230428,67000,67000340,力行里,住宅,50,0,5,5,10,0,0,0,0,0,0,0,120.2292752,23.0084185
20230328,67000,67000340,力行里,住宅,50,0,2,2,4,0,0,0,0,0,0,0,120.2292752,23.0084185
20230324,67000,67000340,力行里,住宅,50,0,2,5,7,0,0,0,0,0,0,0,120.2292752,23.0084185
20230313,67000,67000340,力行里,住宅,50,0,2,1,3,0,0,0,0,0,0,0,120.2292752,23.0084185
20230307,67000,67000340,力行里,住宅,50,0,1,4,5,0,0,0,0,0,0,0,120.2292752,23.0084185
20230222,67000,67000340,力行里,住宅,50,0,3,0,3,0,0,0,0,0,0,0,120.2292752,23.0084185
20230216,67000,67000340,力行里,學校,50,0,3,2,5,0,0,0,0,0,0,0,120.2292752,23.0084185
20230204,67000,67000340,力行里,住宅,50,0,2,5,7,0,0,0,0,0,0,0,120.2292752,23.0084185
20230111,67000,67000340,力行里,住宅,50,0,2,1,3,0,0,0,0,0,0,0,120.2292752,23.0084185
20230103,67000,67000340,力行里,住宅,50,0,3,3,6,0,0,0,0,0,0,0,120.2292752,23.0084185
20230620,67000,67000150,十份里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.0549683,23.0861798
20230415,67000,67000150,十份里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.0549683,23.0861798
20230608,67000,67000010,三仙里,住宅,50,0,0,23,23,0,0,0,0,0,0,0,120.3111166,23.3121679
20230608,67000,67000310,三民里,住宅,50,1,0,29,29,0,1,1,2,1,3,2,120.2483881,23.0537318
20230524,67000,67000310,三民里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.2483881,23.0537318
20230504,67000,67000310,三民里,住宅,50,0,0,11,11,0,0,0,0,0,0,0,120.2483881,23.0537318
20230428,67000,67000310,三民里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.2483881,23.0537318
20230424,67000,67000310,三民里,住宅,50,2,0,10,10,0,2,2,4,1,20,5,120.2483881,23.0537318
20230417,67000,67000310,三民里,住宅,50,1,0,6,6,0,1,1,2,1,17,5,120.2483881,23.0537318
20230406,67000,67000310,三民里,住宅,50,0,0,14,14,0,0,0,0,0,0,0,120.2483881,23.0537318
20230322,67000,67000310,三民里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.2483881,23.0537318
20230308,67000,67000310,三民里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.2483881,23.0537318
20230218,67000,67000310,三民里,學校,50,0,2,9,11,0,0,0,0,0,0,0,120.2483881,23.0537318
20230210,67000,67000310,三民里,住宅,50,0,4,9,13,0,0,0,0,0,0,0,120.2483881,23.0537318
20230109,67000,67000310,三民里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.2483881,23.0537318
20230720,67000,67000170,三光里,住宅,50,0,0,68,68,0,0,0,0,0,0,0,120.1098472,23.2332276
20230513,67000,67000170,三光里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.1098472,23.2332276
20230309,67000,67000170,三光里,住宅,60,0,0,6,6,0,0,0,0,0,0,0,120.1098472,23.2332276
20230207,67000,67000170,三光里,住宅,60,0,0,4,4,0,0,0,0,0,0,0,120.1098472,23.2332276
20230609,67000,67000310,三合里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.2390123,23.010739
20230605,67000,67000310,三合里,住宅,50,0,5,10,15,0,0,0,0,0,0,0,120.2390123,23.010739
20230601,67000,67000310,三合里,住宅,50,0,2,18,20,0,0,0,0,0,0,0,120.2390123,23.010739
20230529,67000,67000310,三合里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.2390123,23.010739
20230518,67000,67000310,三合里,住宅,50,0,3,4,7,0,0,0,0,0,0,0,120.2390123,23.010739
20230508,67000,67000310,三合里,住宅,75,0,0,11,11,0,0,0,0,0,0,0,120.2390123,23.010739
20230501,67000,67000310,三合里,住宅,50,0,3,5,8,0,0,0,0,0,0,0,120.2390123,23.010739
20230425,67000,67000310,三合里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.2390123,23.010739
20230417,67000,67000310,三合里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.2390123,23.010739
20230327,67000,67000310,三合里,住宅,50,0,1,10,11,0,0,0,0,0,0,0,120.2390123,23.010739
20230321,67000,67000310,三合里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.2390123,23.010739
20230313,67000,67000310,三合里,住宅,50,0,2,6,8,0,0,0,0,0,0,0,120.2390123,23.010739
20230220,67000,67000310,三合里,住宅,50,1,0,6,6,0,1,1,2,1,17,5,120.2390123,23.010739
20230209,67000,67000310,三合里,住宅,50,0,2,3,5,0,0,0,0,0,0,0,120.2390123,23.010739
20230116,67000,67000310,三合里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.2390123,23.010739
20230105,67000,67000310,三合里,其他,50,0,0,4,4,0,0,0,0,0,0,0,120.2390123,23.010739
20230617,67000,67000150,三股里,住宅,53,0,0,23,23,0,0,0,0,0,0,0,120.0723009,23.1201853
20230707,67000,67000200,三舍里,住宅,50,0,0,0,0,0,0,0,0,0,0,0,120.2945362,23.0976924
20230629,67000,67000200,三舍里,住宅,55,0,0,0,0,0,0,0,0,0,0,0,120.2945362,23.0976924
20230503,67000,67000200,三舍里,住宅,50,0,0,0,0,0,0,0,0,0,0,0,120.2945362,23.0976924
20230421,67000,67000200,三舍里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.2945362,23.0976924
20230212,67000,67000200,三舍里,住宅,50,1,0,29,29,0,1,1,2,1,3,2,120.2945362,23.0976924
20230619,67000,67000060,三榮里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.3867834,23.3248931
20230519,67000,67000060,三榮里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.3867834,23.3248931
20230717,67000,67000130,三慶里,住宅,51,1,0,22,22,0,1,1,2,1,5,2,120.1993381,23.2868776
20230511,67000,67000130,三慶里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.1993381,23.2868776
20230725,67000,67000270,上崙里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.2599266,22.9385802
20230717,67000,67000270,上崙里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.2599266,22.9385802
20230606,67000,67000270,上崙里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.2599266,22.9385802
20230601,67000,67000270,上崙里,住宅,50,1,2,16,18,0,1,1,2,1,6,3,120.2599266,22.9385802
20230526,67000,67000270,上崙里,住宅,50,0,4,12,16,0,0,0,0,0,0,0,120.2599266,22.9385802
20230518,67000,67000270,上崙里,住宅,50,0,1,11,12,0,0,0,0,0,0,0,120.2599266,22.9385802
20230417,67000,67000270,上崙里,住宅,50,0,1,9,10,0,0,0,0,0,0,0,120.2599266,22.9385802
20230410,67000,67000270,上崙里,住宅,50,0,0,14,14,0,0,0,0,0,0,0,120.2599266,22.9385802
20230331,67000,67000270,上崙里,住宅,50,0,4,3,7,0,0,0,0,0,0,0,120.2599266,22.9385802
20230324,67000,67000270,上崙里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,120.2599266,22.9385802
20230322,67000,67000270,上崙里,住宅,51,0,0,1,1,0,0,0,0,0,0,0,120.2599266,22.9385802
20230316,67000,67000270,上崙里,住宅,50,0,1,11,12,0,0,0,0,0,0,0,120.2599266,22.9385802
20230220,67000,67000270,上崙里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.2599266,22.9385802
20230202,67000,67000270,上崙里,住宅,50,2,0,13,13,0,3,3,6,2,23,6,120.2599266,22.9385802
20230119,67000,67000270,上崙里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.2599266,22.9385802
20230113,67000,67000270,上崙里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.2599266,22.9385802
20230105,67000,67000270,上崙里,住宅,50,2,0,7,7,0,2,2,4,1,29,7,120.2599266,22.9385802
20230509,67000,67000290,下湖里,住宅,60,0,0,21,21,0,0,0,0,0,0,0,120.3176041,22.9801489
20230619,67000,67000120,下營里,住宅,52,0,0,6,6,0,0,0,0,0,0,0,120.2624506,23.2349487
20230418,67000,67000080,下營里,住宅,50,0,1,6,7,0,0,0,0,0,0,0,120.2624506,23.2349487
20230308,67000,67000120,下營里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.2624506,23.2349487
20230218,67000,67000080,下營里,住宅,50,0,3,10,13,0,0,0,0,0,0,0,120.2624506,23.2349487
20230216,67000,67000120,下營里,住宅,75,0,0,1,1,0,0,0,0,0,0,0,120.2624506,23.2349487
20230215,67000,67000080,下營里,住宅,50,0,6,0,6,0,0,0,0,0,0,0,120.2624506,23.2349487
20230719,67000,67000270,土庫里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.2656955,22.9856821
20230629,67000,67000270,土庫里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.2656955,22.9856821
20230609,67000,67000270,土庫里,住宅,50,1,1,8,9,0,1,1,2,1,11,4,120.2656955,22.9856821
20230606,67000,67000270,土庫里,住宅,54,0,0,5,5,0,0,0,0,0,0,0,120.2656955,22.9856821
20230531,67000,67000270,土庫里,住宅,50,0,0,13,13,0,0,0,0,0,0,0,120.2656955,22.9856821
20230522,67000,67000270,土庫里,住宅,50,0,2,13,15,0,0,0,0,0,0,0,120.2656955,22.9856821
20230510,67000,67000270,土庫里,住宅,50,1,0,16,16,0,1,1,2,1,6,3,120.2656955,22.9856821
20230505,67000,67000270,土庫里,住宅,50,0,1,17,18,0,0,0,0,0,0,0,120.2656955,22.9856821
20230426,67000,67000270,土庫里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.2656955,22.9856821
20230417,67000,67000270,土庫里,住宅,50,1,2,8,10,0,1,1,2,1,10,4,120.2656955,22.9856821
20230411,67000,67000270,土庫里,住宅,50,0,3,5,8,0,0,0,0,0,0,0,120.2656955,22.9856821
20230330,67000,67000270,土庫里,住宅,50,2,2,13,15,0,2,2,4,1,13,4,120.2656955,22.9856821
20230323,67000,67000270,土庫里,住宅,50,1,1,22,23,0,1,1,2,1,4,2,120.2656955,22.9856821
20230315,67000,67000270,土庫里,住宅,50,1,5,17,22,0,1,1,2,1,5,2,120.2656955,22.9856821
20230310,67000,67000270,土庫里,住宅,50,0,2,17,19,0,0,0,0,0,0,0,120.2656955,22.9856821
20230222,67000,67000270,土庫里,住宅,50,1,0,22,22,0,1,1,2,1,5,2,120.2656955,22.9856821
20230222,67000,67000010,土庫里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.3392266,23.3202733
20230216,67000,67000270,土庫里,住宅,50,0,3,8,11,0,0,0,0,0,0,0,120.2656955,22.9856821
20230206,67000,67000270,土庫里,住宅,50,0,4,10,14,0,0,0,0,0,0,0,120.2656955,22.9856821
20230131,67000,67000270,土庫里,住宅,50,1,4,12,16,0,3,3,6,2,19,5,120.2656955,22.9856821
20230119,67000,67000270,土庫里,住宅,50,0,4,10,14,0,0,0,0,0,0,0,120.2656955,22.9856821
20230111,67000,67000270,土庫里,住宅,50,0,1,12,13,0,0,0,0,0,0,0,120.2656955,22.9856821
20230107,67000,67000270,土庫里,住宅,50,1,0,13,13,0,1,1,2,1,8,3,120.2656955,22.9856821
20230627,67000,67000050,土溝里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.3925467,23.3719211
20230118,67000,67000050,土溝里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.3925467,23.3719211
20230524,67000,67000040,士林里,住宅,50,0,0,16,16,0,0,0,0,0,0,0,120.3103958,23.2754352
20230522,67000,67000110,大內里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.3622866,23.1195988
20230216,67000,67000110,大內里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.3622866,23.1195988
20230609,67000,67000270,大甲里,住宅,50,0,1,17,18,0,0,0,0,0,0,0,120.2079953,22.9225952
20230604,67000,67000270,大甲里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.2079953,22.9225952
20230527,67000,67000270,大甲里,住宅,50,1,0,13,13,0,1,1,2,1,8,3,120.2079953,22.9225952
20230526,67000,67000270,大甲里,住宅,50,1,0,12,12,0,1,1,2,1,8,3,120.2079953,22.9225952
20230512,67000,67000270,大甲里,住宅,50,0,4,8,12,0,0,0,0,0,0,0,120.2079953,22.9225952
20230501,67000,67000270,大甲里,住宅,50,2,14,15,29,0,2,2,4,1,7,3,120.2079953,22.9225952
