日期,縣市別代碼,行政區域代碼,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
20210720,67000,67000350,鹽田里,住宅,120,4,0,26,26,0,4,4,3,1,15,5,120.1531568,23.028049
20210729,67000,67000350,鹽田里,住宅,80,0,1,10,11,0,0,0,0,0,0,0,120.1531568,23.028049
20210809,67000,67000350,鹽田里,住宅,80,0,0,9,9,0,0,0,0,0,0,0,120.1531568,23.028049
20210816,67000,67000350,鹽田里,住宅,80,1,0,8,8,0,1,1,1,1,13,4,120.1531568,23.028049
20210826,67000,67000350,鹽田里,住宅,90,0,0,8,8,0,0,0,0,0,0,0,120.1531568,23.028049
20210906,67000,67000350,鹽田里,住宅,80,1,0,17,17,0,1,1,1,1,6,3,120.1531568,23.028049
20210916,67000,67000350,鹽田里,住宅,80,2,0,13,13,0,2,2,3,1,15,5,120.1531568,23.028049
20210927,67000,67000350,鹽田里,住宅,80,0,4,4,8,0,0,0,0,0,0,0,120.1531568,23.028049
20211004,67000,67000350,鹽田里,住宅,90,0,0,3,3,0,0,0,0,0,0,0,120.1531568,23.028049
20211014,67000,67000350,鹽田里,住宅,80,0,0,11,11,0,0,0,0,0,0,0,120.1531568,23.028049
20211028,67000,67000350,鹽田里,住宅,80,0,0,8,8,0,0,0,0,0,0,0,120.1531568,23.028049
20211108,67000,67000350,鹽田里,住宅,80,0,0,5,5,0,0,0,0,0,0,0,120.1531568,23.028049
20211125,67000,67000350,鹽田里,住宅,80,0,0,4,4,0,0,0,0,0,0,0,120.1531568,23.028049
20211129,67000,67000350,鹽田里,住宅,80,0,0,14,14,0,0,0,0,0,0,0,120.1531568,23.028049
20211209,67000,67000350,鹽田里,住宅,83,0,0,5,5,0,0,0,0,0,0,0,120.1531568,23.028049
20211224,67000,67000350,鹽田里,住宅,80,0,1,3,4,0,0,0,0,0,0,0,120.1531568,23.028049
20211227,67000,67000350,鹽田里,住宅,80,0,0,17,17,0,0,0,0,0,0,0,120.1531568,23.028049
20211103,67000,67000070,晋江里,住宅,54,0,10,6,16,0,0,0,0,0,0,0,120.2534363,23.18083
20210105,67000,67000310,鹽行里,住宅,50,1,3,9,12,0,1,1,2,1,8,3,120.2426185,23.0388385
20210114,67000,67000310,鹽行里,住宅,75,0,1,6,7,0,0,0,0,0,0,0,120.2426185,23.0388385
20210127,67000,67000310,鹽行里,住宅,50,0,1,14,15,0,0,0,0,0,0,0,120.2426185,23.0388385
20210204,67000,67000310,鹽行里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,120.2426185,23.0388385
20210226,67000,67000310,鹽行里,住宅,50,1,7,6,13,0,1,1,2,1,8,3,120.2426185,23.0388385
20210310,67000,67000310,鹽行里,住宅,50,1,4,4,8,0,1,1,2,1,13,4,120.2426185,23.0388385
20210319,67000,67000310,鹽行里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.2426185,23.0388385
20210322,67000,67000310,鹽行里,住宅,50,1,4,4,8,0,1,1,2,1,13,4,120.2426185,23.0388385
20210412,67000,67000310,鹽行里,住宅,50,0,4,7,11,0,0,0,0,0,0,0,120.2426185,23.0388385
20210503,67000,67000310,鹽行里,住宅,50,0,1,2,3,0,0,0,0,0,0,0,120.2426185,23.0388385
20210505,67000,67000310,鹽行里,住宅,50,1,8,11,19,0,2,2,4,1,11,4,120.2426185,23.0388385
20210507,67000,67000310,鹽行里,住宅,50,1,3,5,8,0,1,1,2,1,13,4,120.2426185,23.0388385
20210531,67000,67000310,鹽行里,住宅,80,0,0,16,16,0,0,0,0,0,0,0,120.2426185,23.0388385
20210610,67000,67000310,鹽行里,住宅,80,0,2,45,47,0,0,0,0,0,0,0,120.2426185,23.0388385
20210628,67000,67000310,鹽行里,住宅,80,2,0,36,36,0,2,2,3,1,6,3,120.2426185,23.0388385
20210713,67000,67000310,鹽行里,住宅,80,0,0,13,13,0,0,0,0,0,0,0,120.2426185,23.0388385
20210729,67000,67000310,鹽行里,住宅,80,1,1,24,25,0,3,3,4,1,12,4,120.2426185,23.0388385
20210813,67000,67000310,鹽行里,住宅,80,2,0,16,16,0,2,2,3,1,13,4,120.2426185,23.0388385
20210818,67000,67000310,鹽行里,住宅,80,2,3,11,14,2,1,3,4,1,21,6,120.2426185,23.0388385
20210827,67000,67000310,鹽行里,住宅,80,1,0,25,25,0,1,1,1,1,4,2,120.2426185,23.0388385
20211020,67000,67000310,鹽行里,住宅,80,0,0,6,6,0,0,0,0,0,0,0,120.2426185,23.0388385
20211109,67000,67000310,鹽行里,住宅,80,0,0,9,9,0,0,0,0,0,0,0,120.2426185,23.0388385
20211124,67000,67000310,鹽行里,住宅,80,0,0,23,23,0,0,0,0,0,0,0,120.2426185,23.0388385
20211213,67000,67000310,鹽行里,住宅,80,0,0,1,1,0,0,0,0,0,0,0,120.2426185,23.0388385
20210108,67000,67000310,鹽洲里,住宅,50,0,3,5,8,0,0,0,0,0,0,0,120.232521,23.0423005
20210114,67000,67000310,鹽洲里,住宅,50,0,2,2,4,0,0,0,0,0,0,0,120.232521,23.0423005
20210127,67000,67000310,鹽洲里,住宅,50,1,1,10,11,0,1,1,2,1,9,3,120.232521,23.0423005
20210204,67000,67000310,鹽洲里,住宅,50,1,2,2,4,0,1,1,2,1,25,6,120.232521,23.0423005
20210225,67000,67000310,鹽洲里,學校,50,0,8,2,10,0,0,0,0,0,0,0,120.232521,23.0423005
20210226,67000,67000310,鹽洲里,住宅,50,0,3,2,5,0,0,0,0,0,0,0,120.232521,23.0423005
20210305,67000,67000310,鹽洲里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.232521,23.0423005
20210311,67000,67000310,鹽洲里,住宅,50,0,2,1,3,0,0,0,0,0,0,0,120.232521,23.0423005
20210323,67000,67000310,鹽洲里,住宅,50,0,1,11,12,0,0,0,0,0,0,0,120.232521,23.0423005
20210326,67000,67000310,鹽洲里,住宅,50,0,1,10,11,0,0,0,0,0,0,0,120.232521,23.0423005
20210412,67000,67000310,鹽洲里,住宅,50,0,4,17,21,0,0,0,0,0,0,0,120.232521,23.0423005
20210429,67000,67000310,鹽洲里,住宅,50,0,2,22,24,0,0,0,0,0,0,0,120.232521,23.0423005
20210513,67000,67000310,鹽洲里,住宅,50,0,5,6,11,0,0,0,0,0,0,0,120.232521,23.0423005
20210520,67000,67000310,鹽洲里,住宅,50,1,4,6,10,0,1,1,2,1,10,4,120.232521,23.0423005
20210601,67000,67000310,鹽洲里,住宅,80,1,0,26,26,0,1,1,1,1,4,2,120.232521,23.0423005
20210603,67000,67000310,鹽洲里,住宅,80,0,2,13,15,0,0,0,0,0,0,0,120.232521,23.0423005
20210628,67000,67000310,鹽洲里,住宅,80,0,3,25,28,0,0,0,0,0,0,0,120.232521,23.0423005
20210712,67000,67000310,鹽洲里,住宅,80,0,0,10,10,0,0,0,0,0,0,0,120.232521,23.0423005
20210729,67000,67000310,鹽洲里,住宅,80,2,9,25,34,1,2,3,4,1,9,3,120.232521,23.0423005
20210811,67000,67000310,鹽洲里,住宅,80,1,0,44,44,0,1,1,1,1,2,1,120.232521,23.0423005
20210820,67000,67000310,鹽洲里,住宅,80,1,0,5,5,0,1,1,1,1,20,5,120.232521,23.0423005
20210903,67000,67000310,鹽洲里,住宅,80,1,4,6,10,1,0,1,1,1,10,4,120.232521,23.0423005
20210903,67000,67000310,鹽洲里,學校,80,1,0,11,11,0,1,1,1,1,9,3,120.232521,23.0423005
20210911,67000,67000310,鹽洲里,住宅,80,1,1,8,9,0,2,2,3,1,22,6,120.232521,23.0423005
20210915,67000,67000310,鹽洲里,住宅,80,0,4,13,17,0,0,0,0,0,0,0,120.232521,23.0423005
20210917,67000,67000310,鹽洲里,住宅,80,2,0,8,8,0,2,2,3,1,25,6,120.232521,23.0423005
20210927,67000,67000310,鹽洲里,住宅,80,0,0,3,3,0,0,0,0,0,0,0,120.232521,23.0423005
20211014,67000,67000310,鹽洲里,住宅,80,0,0,13,13,0,0,0,0,0,0,0,120.232521,23.0423005
20211110,67000,67000310,鹽洲里,住宅,80,1,2,19,21,0,1,1,1,1,5,2,120.232521,23.0423005
20211116,67000,67000310,鹽洲里,住宅,80,1,0,27,27,0,1,1,1,1,4,2,120.232521,23.0423005
20211213,67000,67000310,鹽洲里,住宅,80,0,0,1,1,0,0,0,0,0,0,0,120.232521,23.0423005
20211227,67000,67000310,鹽洲里,住宅,80,0,0,18,18,0,0,0,0,0,0,0,120.232521,23.0423005
20210416,67000,67000150,鹽埕里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.0838547,23.150015
20210817,67000,67000150,鹽埕里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.0838547,23.150015
20211216,67000,67000150,鹽埕里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.0838547,23.150015
20210105,67000,67000310,鹽興里,住宅,50,0,2,9,11,0,0,0,0,0,0,0,120.2426185,23.0388385
20210114,67000,67000310,鹽興里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.2426185,23.0388385
20210121,67000,67000310,鹽興里,住宅,50,0,3,8,11,0,0,0,0,0,0,0,120.2426185,23.0388385
20210202,67000,67000310,鹽興里,住宅,50,1,3,10,13,0,1,1,2,1,8,3,120.2426185,23.0388385
20210220,67000,67000310,鹽興里,住宅,50,0,3,5,8,0,0,0,0,0,0,0,120.2426185,23.0388385
20210308,67000,67000310,鹽興里,住宅,50,0,2,10,12,0,0,0,0,0,0,0,120.2426185,23.0388385
20210318,67000,67000310,鹽興里,住宅,50,0,1,6,7,0,0,0,0,0,0,0,120.2426185,23.0388385
20210406,67000,67000310,鹽興里,住宅,50,0,0,12,12,0,0,0,0,0,0,0,120.2426185,23.0388385
20210422,67000,67000310,鹽興里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.2426185,23.0388385
20210503,67000,67000310,鹽興里,住宅,50,0,3,11,14,0,0,0,0,0,0,0,120.2426185,23.0388385
20210521,67000,67000310,鹽興里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.2426185,23.0388385
20210601,67000,67000310,鹽興里,住宅,80,0,1,20,21,0,0,0,0,0,0,0,120.2426185,23.0388385
20210616,67000,67000310,鹽興里,住宅,120,2,0,22,22,0,2,2,2,1,9,3,120.2426185,23.0388385
20210629,67000,67000310,鹽興里,住宅,80,0,2,22,24,0,0,0,0,0,0,0,120.2426185,23.0388385
20210712,67000,67000310,鹽興里,住宅,80,2,0,16,16,0,2,2,3,1,13,4,120.2426185,23.0388385
20210720,67000,67000310,鹽興里,住宅,120,1,0,19,19,0,1,1,1,1,5,2,120.2426185,23.0388385
20210726,67000,67000310,鹽興里,住宅,80,0,3,10,13,0,0,0,0,0,0,0,120.2426185,23.0388385
20210812,67000,67000310,鹽興里,住宅,80,0,0,28,28,0,0,0,0,0,0,0,120.2426185,23.0388385
20210819,67000,67000310,鹽興里,住宅,80,0,0,5,5,0,0,0,0,0,0,0,120.2426185,23.0388385
20210830,67000,67000310,鹽興里,住宅,80,0,0,8,8,0,0,0,0,0,0,0,120.2426185,23.0388385
20210911,67000,67000310,鹽興里,住宅,80,1,0,15,15,0,1,1,1,1,7,3,120.2426185,23.0388385
20211001,67000,67000310,鹽興里,住宅,80,0,0,6,6,0,0,0,0,0,0,0,120.2397292,23.0425917
20211015,67000,67000310,鹽興里,住宅,80,0,0,6,6,0,0,0,0,0,0,0,120.2397292,23.0425917
20211110,67000,67000310,鹽興里,住宅,80,0,0,7,7,0,0,0,0,0,0,0,120.2397292,23.0425917
20211119,67000,67000310,鹽興里,住宅,120,0,0,3,3,0,0,0,0,0,0,0,120.2397292,23.0425917
20211126,67000,67000310,鹽興里,住宅,120,0,0,18,18,0,0,0,0,0,0,0,120.2397292,23.0425917
20211126,67000,67000310,鹽興里,住宅,120,1,0,10,10,0,1,1,1,1,10,4,120.2397292,23.0425917
20211129,67000,67000310,鹽興里,住宅,120,1,0,19,19,0,1,1,1,1,5,2,120.2397292,23.0425917
20211213,67000,67000310,鹽興里,住宅,80,1,0,4,4,0,1,1,1,1,25,6,120.2397292,23.0425917
20210114,67000,67000020,坔頭港里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.2500108,23.2545211
20210108,67000,67000270,一甲里,住宅,50,0,1,13,14,0,0,0,0,0,0,0,120.2613689,22.9771958
20210114,67000,67000270,一甲里,住宅,50,0,3,9,12,0,0,0,0,0,0,0,120.2613689,22.9771958
20210122,67000,67000270,一甲里,住宅,50,0,1,5,6,0,0,0,0,0,0,0,120.2613689,22.9771958
20210128,67000,67000270,一甲里,住宅,50,1,2,9,11,0,1,1,2,1,9,3,120.2613689,22.9771958
20210202,67000,67000270,一甲里,住宅,50,0,2,11,13,0,0,0,0,0,0,0,120.2613689,22.9771958
20210219,67000,67000270,一甲里,住宅,50,0,1,10,11,0,0,0,0,0,0,0,120.2613689,22.9771958
20210225,67000,67000270,一甲里,住宅,50,0,3,11,14,0,0,0,0,0,0,0,120.2613689,22.9771958
20210309,67000,67000270,一甲里,住宅,50,1,4,4,8,0,1,1,2,1,13,4,120.2613689,22.9771958
20210312,67000,67000270,一甲里,住宅,56,0,0,5,5,0,0,0,0,0,0,0,120.2613689,22.9771958
20210318,67000,67000270,一甲里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.2613689,22.9771958
20210326,67000,67000270,一甲里,住宅,50,0,1,15,16,0,0,0,0,0,0,0,120.2613689,22.9771958
20210416,67000,67000270,一甲里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.2613689,22.9771958
20210423,67000,67000270,一甲里,住宅,50,0,2,16,18,0,0,0,0,0,0,0,120.2613689,22.9771958
20210430,67000,67000270,一甲里,住宅,75,0,0,10,10,0,0,0,0,0,0,0,120.2613689,22.9771958
20210514,67000,67000270,一甲里,住宅,50,0,1,6,7,0,0,0,0,0,0,0,120.2613689,22.9771958
20210521,67000,67000270,一甲里,住宅,50,0,1,15,16,0,0,0,0,0,0,0,120.2613689,22.9771958
20210527,67000,67000270,一甲里,住宅,80,0,0,9,9,0,0,0,0,0,0,0,120.2613689,22.9771958
20210604,67000,67000270,一甲里,住宅,80,1,2,22,24,0,1,1,1,1,4,2,120.2613689,22.9771958
20210607,67000,67000270,一甲里,住宅,80,0,0,11,11,0,0,0,0,0,0,0,120.2613689,22.9771958
20210618,67000,67000270,一甲里,住宅,80,1,0,19,19,0,1,1,1,1,5,2,120.2613689,22.9771958
20210624,67000,67000270,一甲里,住宅,80,0,7,12,19,0,0,0,0,0,0,0,120.2613689,22.9771958
20210708,67000,67000270,一甲里,住宅,80,0,0,13,13,0,0,0,0,0,0,0,120.2613689,22.9771958
20210716,67000,67000270,一甲里,住宅,80,0,0,10,10,0,0,0,0,0,0,0,120.2613689,22.9771958
20210723,67000,67000270,一甲里,住宅,80,0,0,14,14,0,0,0,0,0,0,0,120.2613689,22.9771958
20210730,67000,67000270,一甲里,住宅,80,0,0,25,25,0,0,0,0,0,0,0,120.2613689,22.9771958
20210806,67000,67000270,一甲里,住宅,80,1,1,25,26,0,1,1,1,1,4,2,120.2613689,22.9771958
20210812,67000,67000270,一甲里,住宅,80,1,1,27,28,0,1,1,1,1,4,2,120.2613689,22.9771958
20210816,67000,67000270,一甲里,住宅,80,0,0,6,6,0,0,0,0,0,0,0,120.2613689,22.9771958
20210818,67000,67000270,一甲里,住宅,50,0,9,128,137,0,0,0,0,0,0,0,120.2613689,22.9771958
20210825,67000,67000270,一甲里,住宅,80,0,0,8,8,0,0,0,0,0,0,0,120.2613689,22.9771958
20210903,67000,67000270,一甲里,住宅,80,0,0,13,13,0,0,0,0,0,0,0,120.2613689,22.9771958
20210909,67000,67000270,一甲里,住宅,80,1,0,8,8,0,1,1,1,1,13,4,120.2613689,22.9771958
20210917,67000,67000270,一甲里,住宅,120,2,0,52,52,0,2,2,2,1,4,2,120.2613689,22.9771958
20211001,67000,67000270,一甲里,住宅,80,1,0,6,6,0,1,1,1,1,17,5,120.2613689,22.9771958
20211007,67000,67000270,一甲里,住宅,80,0,2,15,17,0,0,0,0,0,0,0,120.2613689,22.9771958
20211015,67000,67000270,一甲里,住宅,80,1,0,11,11,0,1,1,1,1,9,3,120.2613689,22.9771958
20211019,67000,67000270,一甲里,住宅,80,0,1,5,6,0,0,0,0,0,0,0,120.2613689,22.9771958
20211022,67000,67000270,一甲里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.2613689,22.9771958
20211028,67000,67000270,一甲里,住宅,80,0,0,12,12,0,0,0,0,0,0,0,120.2613689,22.9771958
20211111,67000,67000270,一甲里,住宅,80,0,0,4,4,0,0,0,0,0,0,0,120.2613689,22.9771958
20211117,67000,67000270,一甲里,住宅,80,0,0,7,7,0,0,0,0,0,0,0,120.2613689,22.9771958
20211117,67000,67000270,一甲里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.2613689,22.9771958
20211126,67000,67000270,一甲里,住宅,80,0,0,6,6,0,0,0,0,0,0,0,120.2613689,22.9771958
20211130,67000,67000270,一甲里,住宅,80,0,0,5,5,0,0,0,0,0,0,0,120.2613689,22.9771958
20211217,67000,67000270,一甲里,住宅,80,0,0,16,16,0,0,0,0,0,0,0,120.2613689,22.9771958
20211224,67000,67000270,一甲里,住宅,80,0,0,4,4,0,0,0,0,0,0,0,120.2613689,22.9771958
20210114,67000,67000280,七甲里,住宅,50,1,0,23,23,0,1,1,2,1,4,2,120.2830007,22.9820507
20210223,67000,67000090,七甲里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.3478746,23.2192017
20210514,67000,67000280,七甲里,住宅,50,0,2,6,8,0,0,0,0,0,0,0,120.2830007,22.9820507
20210816,67000,67000090,七甲里,住宅,80,0,0,5,5,0,0,0,0,0,0,0,120.3478746,23.2192017
20211012,67000,67000090,七甲里,住宅,80,0,0,0,0,0,0,0,0,0,0,0,120.3478746,23.2192017
20211208,67000,67000150,七股里,住宅,57,0,0,5,5,0,0,0,0,0,0,0,120.134391,23.1300216
20210108,67000,67000310,二王里,住宅,50,0,1,5,6,0,0,0,0,0,0,0,120.2469457,23.0177985
20210121,67000,67000310,二王里,住宅,50,0,0,0,0,0,0,0,0,0,0,0,120.2469457,23.0177985
20210121,67000,67000310,二王里,住宅,50,0,3,10,13,0,0,0,0,0,0,0,120.2469457,23.0177985
20210202,67000,67000310,二王里,住宅,50,0,5,18,23,0,0,0,0,0,0,0,120.2469457,23.0177985
20210220,67000,67000310,二王里,住宅,50,0,3,5,8,0,0,0,0,0,0,0,120.2469457,23.0177985
20210308,67000,67000310,二王里,住宅,50,1,0,5,5,0,1,1,2,1,20,5,120.2469457,23.0177985
20210322,67000,67000310,二王里,住宅,50,0,4,5,9,0,0,0,0,0,0,0,120.2469457,23.0177985
20210401,67000,67000310,二王里,住宅,50,0,1,10,11,0,0,0,0,0,0,0,120.2469457,23.0177985
20210416,67000,67000310,二王里,住宅,50,0,4,4,8,0,0,0,0,0,0,0,120.2469457,23.0177985
20210429,67000,67000310,二王里,住宅,50,0,1,10,11,0,0,0,0,0,0,0,120.2438161,23.0194851
20210514,67000,67000310,二王里,住宅,50,0,2,11,13,0,0,0,0,0,0,0,120.2469457,23.0177985
20210521,67000,67000310,二王里,住宅,50,0,1,1,2,0,0,0,0,0,0,0,120.2469457,23.0177985
20210527,67000,67000310,二王里,住宅,80,1,0,7,7,0,2,2,3,1,29,7,120.2469457,23.0177985
20210610,67000,67000310,二王里,住宅,80,2,0,12,12,0,2,2,3,1,17,5,120.2469457,23.0177985
20210618,67000,67000310,二王里,住宅,80,1,0,17,17,0,1,1,1,1,6,3,120.2469457,23.0177985
20210629,67000,67000310,二王里,住宅,80,0,0,38,38,0,0,0,0,0,0,0,120.2469457,23.0177985
20210715,67000,67000310,二王里,住宅,80,0,0,4,4,0,0,0,0,0,0,0,120.2469457,23.0177985
20210723,67000,67000310,二王里,住宅,80,1,0,22,22,0,1,1,1,1,5,2,120.2469457,23.0177985
20210729,67000,67000310,二王里,住宅,80,0,0,20,20,0,0,0,0,0,0,0,120.2469457,23.0177985
20210805,67000,67000310,二王里,住宅,80,0,0,6,6,0,0,0,0,0,0,0,120.2469457,23.0177985
20210809,67000,67000310,二王里,住宅,80,1,0,25,25,0,1,1,1,1,4,2,120.2469457,23.0177985
20210813,67000,67000310,二王里,住宅,80,2,0,27,27,0,2,2,3,1,7,3,120.2469457,23.0177985
20210825,67000,67000310,二王里,住宅,80,2,1,17,18,0,2,2,3,1,11,4,120.2469457,23.0177985
20210830,67000,67000310,二王里,住宅,80,1,0,6,6,0,1,1,1,1,17,5,120.2469457,23.0177985
20210910,67000,67000310,二王里,住宅,80,0,0,2,2,0,0,0,0,0,0,0,120.2469457,23.0177985
20210914,67000,67000310,二王里,住宅,80,1,0,9,9,0,1,1,1,1,11,4,120.2469457,23.0177985
20211001,67000,67000310,二王里,住宅,80,0,0,6,6,0,0,0,0,0,0,0,120.2469457,23.0177985
20211103,67000,67000310,二王里,住宅,80,0,0,4,4,0,0,0,0,0,0,0,120.2469457,23.0177985
20211124,67000,67000310,二王里,住宅,80,1,0,6,6,0,1,1,1,1,17,5,120.2469457,23.0177985
20211206,67000,67000310,二王里,住宅,80,0,0,2,2,0,0,0,0,0,0,0,120.2469457,23.0177985
20211216,67000,67000310,二王里,住宅,80,1,0,25,25,0,1,1,1,1,4,2,120.2469457,23.0177985
20210223,67000,67000090,二甲里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.344992,23.2278593
20210409,67000,67000090,二甲里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.344992,23.2278593
20210617,67000,67000090,二甲里,住宅,80,0,0,11,11,0,0,0,0,0,0,0,120.344992,23.2278593
20210810,67000,67000090,二甲里,住宅,80,0,0,9,9,0,0,0,0,0,0,0,120.344992,23.2278593
20211019,67000,67000090,二甲里,住宅,80,0,0,9,9,0,0,0,0,0,0,0,120.344992,23.2278593
20211208,67000,67000090,二甲里,住宅,54,0,0,11,11,0,0,0,0,0,0,0,120.344992,23.2278593
20210104,67000,67000270,二行里,住宅,50,1,3,13,16,0,1,1,2,1,6,3,120.2209801,22.9212251
20210111,67000,67000270,二行里,住宅,50,0,4,12,16,0,0,0,0,0,0,0,120.2209801,22.9212251
20210121,67000,67000270,二行里,住宅,50,0,5,9,14,0,0,0,0,0,0,0,120.2209801,22.9212251
20210127,67000,67000270,二行里,住宅,50,0,4,5,9,0,0,0,0,0,0,0,120.2209801,22.9212251
20210205,67000,67000270,二行里,住宅,50,0,3,6,9,0,0,0,0,0,0,0,120.2209801,22.9212251
20210220,67000,67000270,二行里,住宅,50,0,4,9,13,0,0,0,0,0,0,0,120.2209801,22.9212251
20210226,67000,67000270,二行里,住宅,50,0,0,14,14,0,0,0,0,0,0,0,120.2209801,22.9212251
20210302,67000,67000270,二行里,住宅,50,0,5,2,7,0,0,0,0,0,0,0,120.2209801,22.9212251
20210308,67000,67000270,二行里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.2209801,22.9212251
20210316,67000,67000270,二行里,住宅,50,1,1,4,5,0,1,1,2,1,20,5,120.2209801,22.9212251
20210322,67000,67000270,二行里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,120.2209801,22.9212251
20210323,67000,67000270,二行里,住宅,50,0,0,33,33,0,0,0,0,0,0,0,120.2209801,22.9212251
20210325,67000,67000270,二行里,住宅,50,0,13,55,68,0,0,0,0,0,0,0,120.2209801,22.9212251
20210330,67000,67000270,二行里,住宅,50,0,2,3,5,0,0,0,0,0,0,0,120.2209801,22.9212251
20210408,67000,67000270,二行里,住宅,50,0,3,8,11,0,0,0,0,0,0,0,120.2209801,22.9212251
20210415,67000,67000270,二行里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.2209801,22.9212251
20210420,67000,67000270,二行里,住宅,50,1,5,26,31,1,0,1,2,1,3,2,120.2209801,22.9212251
20210428,67000,67000270,二行里,住宅,50,0,1,10,11,0,0,0,0,0,0,0,120.2209801,22.9212251
20210503,67000,67000270,二行里,住宅,50,1,0,11,11,0,1,1,2,1,9,3,120.2209801,22.9212251
20210513,67000,67000270,二行里,住宅,50,0,1,4,5,0,0,0,0,0,0,0,120.2209801,22.9212251
20210517,67000,67000270,二行里,住宅,50,0,5,10,15,0,0,0,0,0,0,0,120.2209801,22.9212251
20210524,67000,67000270,二行里,住宅,80,0,0,8,8,0,0,0,0,0,0,0,120.2209801,22.9212251
20210602,67000,67000270,二行里,住宅,80,0,0,19,19,0,0,0,0,0,0,0,120.2209801,22.9212251
