日期,縣市別代碼,行政區域代碼,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
20160819,67000,67000310,二王里,住宅,50,1,0,15,15,0,1,1,2,1,7,3,120.2469457,23.0177985
20160831,67000,67000310,二王里,住宅,100,10,6,84,90,1,29,30,30,4,33,8,120.2469457,23.0177985
20160910,67000,67000310,二王里,住宅,50,1,5,25,30,0,1,1,2,1,0,0,120.2469457,23.0177985
20160910,67000,67000310,二王里,住宅,50,1,5,25,30,0,6,6,12,3,0,0,120.2469457,23.0177985
20161001,67000,67000310,二王里,住宅,100,5,9,30,39,1,5,6,6,2,15,5,120.2469457,23.0177985
20161005,67000,67000310,二王里,學校,1,1,7,0,7,5,0,5,500,9,71,9,120.2469457,23.0177985
20161004,67000,67000310,二王里,住宅,50,3,8,14,22,0,5,5,10,3,23,6,120.2469457,23.0177985
20161007,67000,67000310,二王里,住宅,50,4,2,6,8,0,6,6,12,3,75,9,120.2469457,23.0177985
20161115,67000,67000310,二王里,住宅,50,3,4,7,11,0,3,3,6,2,0,0,120.2469457,23.0177985
20161122,67000,67000310,二王里,住宅,50,0,5,8,13,0,0,0,0,0,0,0,120.2469457,23.0177985
20161130,67000,67000310,二王里,住宅,50,2,2,17,19,0,2,2,4,1,0,0,120.2469457,23.0177985
20161223,67000,67000310,二王里,住宅,50,0,3,5,8,0,0,0,0,0,0,0,120.2469457,23.0177985
20161223,67000,67000310,二王里,住宅,50,0,2,9,11,0,0,0,0,0,0,0,120.2469457,23.0177985
20160209,67000,67000090,二甲里,住宅,46,0,0,9,9,0,0,0,0,0,0,0,120.346443,23.230129
20160223,67000,67000090,二甲里,住宅,50,1,0,18,18,0,2,2,4,1,11,4,120.346443,23.230129
20160224,67000,67000090,二甲里,住宅,56,0,0,12,12,0,0,0,0,0,0,0,120.346443,23.230129
20160318,67000,67000090,二甲里,住宅,59,0,0,9,9,0,0,0,0,0,0,0,120.344992,23.2278593
20160409,67000,67000090,二甲里,住宅,50,1,0,13,13,0,1,1,2,1,0,0,120.344992,23.2278593
20160705,67000,67000090,二甲里,住宅,24,0,0,16,16,0,0,0,0,0,0,0,120.344992,23.2278593
20160929,67000,67000090,二甲里,住宅,50,0,0,27,27,0,0,0,0,0,0,0,120.344992,23.2278593
20161027,67000,67000090,二甲里,地區,29,1,3,12,15,0,1,1,3,1,0,0,120.344992,23.2278593
20161116,67000,67000090,二甲里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.344992,23.2278593
20160218,67000,67000270,二行里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.2209801,22.9212251
20160607,67000,67000270,二行里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.2209801,22.9212251
20160923,67000,67000270,二行里,市場,50,5,5,4,9,4,2,6,12,3,0,0,120.2209801,22.9212251
20161123,67000,67000270,二行里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.2209801,22.9212251
20160222,67000,67000110,二溪里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.4184782,23.122445
20160310,67000,67000110,二溪里,住宅,50,0,0,15,15,0,0,0,0,0,0,0,120.4184782,23.122445
20160510,67000,67000110,二溪里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,23.122445,120.4184782
20160712,67000,67000110,二溪里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.4184782,23.122445
20160516,67000,67000110,二溪里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.4184782,23.122445
20161012,67000,67000110,二溪里,住宅,50,0,0,11,11,0,0,0,0,0,0,0,120.4184782,23.122445
20161207,67000,67000110,二溪里,住宅,50,0,0,11,11,0,0,0,0,0,0,0,120.4184782,23.122445
20160427,67000,67000260,二寮里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.4155972,22.9863293
20160520,67000,67000260,二寮里,住宅,50,2,0,8,8,0,2,2,4,1,0,0,120.4155972,22.9863293
20160715,67000,67000260,二寮里,住宅,50,1,0,5,5,0,1,1,2,1,20,5,120.4155972,22.9863293
20160922,67000,67000260,二寮里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.4155972,22.9863293
20161014,67000,67000260,二寮里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.4155972,22.9863293
20161222,67000,67000260,二寮里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.4155972,22.9863293
20160119,67000,67000100,二鎮里,住宅,53,0,0,27,27,0,0,0,0,0,0,0,120.3550808,23.1948768
20160218,67000,67000100,二鎮里,住宅,55,0,0,23,23,0,0,0,0,0,0,0,120.340108,23.188952
20160519,67000,67000100,二鎮里,住宅,55,0,0,6,6,0,0,0,0,0,0,0,120.3262535,23.2063507
20160713,67000,67000100,二鎮里,住宅,52,0,4,16,20,0,0,0,0,0,0,0,120.3262535,23.2063507
20160818,67000,67000100,二鎮里,住宅,53,1,4,18,22,0,1,1,2,1,5,2,120.3262535,23.2063507
20160919,67000,67000100,二鎮里,住宅,55,0,2,18,20,0,0,0,0,0,0,0,120.3262535,23.2063507
20161004,67000,67000100,二鎮里,住宅,52,0,3,20,23,0,0,0,0,0,0,0,120.3262535,23.2063507
20161104,67000,67000100,二鎮里,住宅,53,1,0,13,13,0,1,1,2,1,0,0,120.3262535,23.2063507
20161112,67000,67000100,二鎮里,住宅,52,0,0,9,9,0,0,0,0,0,0,0,120.3262535,23.2063507
20161202,67000,67000100,二鎮里,住宅,55,1,0,14,14,0,1,1,2,1,7,3,120.3262535,23.2063507
20160223,67000,67000040,人和里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.3003035,23.2896492
20160622,67000,67000040,人和里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.3003035,23.2896492
20161019,67000,67000040,人和里,住宅,50,0,0,11,11,0,0,0,0,0,0,0,120.3003035,23.2896492
20161221,67000,67000040,人和里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.3003035,23.2896492
20160816,67000,67000280,八甲里,住宅,50,1,0,1,1,0,1,1,2,1,100,9,120.2988617,22.9746957
20161005,67000,67000280,八甲里,住宅,50,4,0,15,15,0,6,6,12,3,40,8,120.2988617,22.9746957
20161111,67000,67000280,八甲里,住宅,56,1,0,9,9,0,0,0,0,0,0,0,120.2988617,22.9746957
20161128,67000,67000280,八甲里,住宅,50,0,0,0,0,0,0,0,0,0,0,0,120.2940791,22.9671144
20160104,67000,67000040,八翁里,住宅,50,0,0,14,14,0,0,0,0,0,0,0,120.2945362,23.2694095
20160322,67000,67000040,八翁里,住宅,50,0,0,20,20,0,0,0,0,0,0,0,120.2945362,23.2694095
20160517,67000,67000040,八翁里,住宅,50,0,0,0,0,0,0,0,0,0,0,0,120.2945362,23.2694095
20160715,67000,67000040,八翁里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.2945362,23.2694095
20160919,67000,67000040,八翁里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.2945362,23.2694095
20161022,67000,67000040,八翁里,住宅,50,0,0,12,12,0,0,0,0,0,0,0,120.2945362,23.2694095
20161109,67000,67000040,八翁里,住宅,50,0,0,0,0,0,0,0,0,0,0,0,120.2945362,23.2694095
20160422,67000,67000340,力行里,住宅,52,0,1,4,5,0,0,0,0,0,0,0,120.2292752,23.0084185
20160510,67000,67000340,力行里,住宅,50,1,12,13,25,0,1,1,2,1,4,2,23.0084185,120.2292752
20160520,67000,67000340,力行里,住宅,54,1,0,3,3,0,1,1,2,1,33,8,120.2292752,23.0084185
20160524,67000,67000340,力行里,住宅,50,0,11,20,31,0,0,0,0,0,0,0,120.2292752,23.0084185
20160617,67000,67000340,力行里,住宅,50,1,0,3,3,0,1,1,2,1,33,8,120.2292752,23.0084185
20160713,67000,67000340,力行里,住宅,51,0,5,16,21,0,0,0,0,0,0,0,120.2292752,23.0084185
20160803,67000,67000340,力行里,住宅,50,0,7,5,12,0,0,0,0,0,0,0,120.2292752,23.0084185
20160817,67000,67000340,力行里,住宅,50,0,9,10,19,0,0,0,0,0,0,0,120.2292752,23.0084185
20160824,67000,67000340,力行里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.2292752,23.0084185
20161003,67000,67000340,力行里,住宅,50,3,4,28,32,0,3,3,6,2,9,3,120.2292752,23.0084185
20161013,67000,67000340,力行里,其他,29,0,3,18,21,0,0,0,0,0,0,0,120.2292752,23.0084185
20161024,67000,67000340,力行里,住宅,75,0,1,7,8,0,0,0,0,0,0,0,120.2292752,23.0084185
20161121,67000,67000340,力行里,住宅,50,0,5,4,9,0,0,0,0,0,0,0,120.2292752,23.0084185
20161215,67000,67000340,力行里,住宅,51,0,5,2,7,0,0,0,0,0,0,0,120.2292752,23.0084185
20161216,67000,67000340,力行里,住宅,50,0,4,8,12,0,0,0,0,0,0,0,120.2292752,23.0084185
20161229,67000,67000340,力行里,住宅,50,0,1,6,7,0,0,0,0,0,0,0,120.2292752,23.0084185
20160721,67000,67000150,十份里,住宅,50,1,0,5,5,0,1,1,2,1,20,5,120.0549683,23.0861798
20160404,67000,67000010,三仙里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.3111166,23.3121679
20160510,67000,67000010,三仙里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,23.3121679,120.3111166
20160616,67000,67000010,三仙里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.3111166,23.3121679
20160616,67000,67000010,三仙里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.3111166,23.3121679
20160921,67000,67000010,三仙里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.3111166,23.3121679
20161210,67000,67000010,三仙里,住宅,51,0,0,5,5,0,0,0,0,0,0,0,120.3111166,23.3121679
20160104,67000,67000370,三民里,住宅,53,0,4,7,11,0,0,0,0,0,0,0,120.2058311,22.994872
20160218,67000,67000310,三民里,住宅,60,0,0,27,27,0,0,0,0,0,0,0,120.2483881,23.0537318
20160412,67000,67000310,三民里,住宅,50,0,0,71,71,0,0,0,0,0,0,0,120.2483881,23.0537318
20160505,67000,67000370,三民里,住宅,50,0,9,7,16,0,0,0,0,0,0,0,120.2058311,22.994872
20160512,67000,67000370,三民里,住宅,50,0,12,9,21,0,0,0,0,0,0,0,22.994872,120.2058311
20160512,67000,67000370,三民里,住宅,54,0,6,10,16,0,0,0,0,0,0,0,22.994872,120.2058311
20160512,67000,67000370,三民里,住宅,50,0,18,5,23,0,0,0,0,0,0,0,22.994872,120.2058311
20160523,67000,67000370,三民里,住宅,51,0,1,15,16,0,0,0,0,0,0,0,120.2058311,22.994872
20160527,67000,67000310,三民里,住宅,50,6,0,45,45,0,14,14,28,4,0,0.04,120.2483881,23.0537318
20160604,67000,67000370,三民里,住宅,65,1,27,1,28,0,1,1,2,1,4,2,120.2058311,22.994872
20160606,67000,67000310,三民里,住宅,50,2,3,28,31,0,3,3,6,2,10,4,120.2483881,23.0537318
20160616,67000,67000310,三民里,住宅,21,6,3,39,42,0,31,31,148,8,74,9,120.2483881,23.0537318
20160624,67000,67000310,三民里,住宅,66,17,8,47,55,2,25,27,41,5,49,9,120.2483881,23.0537318
20160713,67000,67000370,三民里,住宅,50,0,8,38,46,0,0,0,0,0,0,0,120.2058311,22.994872
20160713,67000,67000370,三民里,住宅,50,0,2,6,8,0,0,0,0,0,0,0,120.2058311,22.994872
20160713,67000,67000310,三民里,住宅,50,7,5,44,49,1,6,7,14,3,0,0,120.2483881,23.0537318
20160727,67000,67000310,三民里,住宅,50,0,0,19,19,0,0,0,0,0,0,0,120.2483881,23.0537318
20160803,67000,67000370,三民里,住宅,53,0,4,2,6,0,0,0,0,0,0,0,120.2058311,22.994872
20160510,67000,67000310,三民里,住宅,45,4,0,4,4,0,4,4,9,2,100,9,120.2483881,23.0537318
20160901,67000,67000370,三民里,住宅,50,2,6,11,17,0,3,3,6,2,18,5,120.2058311,22.994872
20160922,67000,67000370,三民里,住宅,50,4,6,14,20,2,3,5,10,3,0,0,120.2058311,22.994872
20160929,67000,67000370,三民里,其他,27,0,22,11,33,0,0,0,0,0,0,0,120.2058311,22.994872
20161006,67000,67000370,三民里,其他,14,0,2,2,4,0,0,0,0,0,0,0,120.2058311,22.994872
20161014,67000,67000370,三民里,住宅,50,0,22,5,27,0,0,0,0,0,0,0,120.2058311,22.994872
20161026,67000,67000370,三民里,住宅,50,1,1,8,9,0,1,1,2,1,0,0,120.2058311,22.994872
20161004,67000,67000370,三民里,住宅,51,2,11,3,14,1,0,1,2,1,0,0,120.2058311,22.994872
20161107,67000,67000310,三民里,住宅,50,2,2,13,15,0,2,2,4,1,13,4,120.2483881,23.0537318
20161130,67000,67000310,三民里,住宅,50,4,0,36,36,0,6,6,12,3,0,0,120.2483881,23.0537318
20161228,67000,67000370,三民里,住宅,50,0,7,7,14,0,0,0,0,0,0,0,120.2058311,22.994872
20160119,67000,67000020,三生里,住宅,50,0,0,0,0,0,0,0,0,0,0,0,120.2680391,23.3218171
20160920,67000,67000020,三生里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.2680391,23.3218171
20161208,67000,67000020,三生里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.2680391,23.3218171
20160903,67000,67000270,三甲里,住宅,50,0,0,34,34,0,0,0,0,0,0,0,120.2368486,22.9326731
20160926,67000,67000270,三甲里,住宅,104,10,9,66,75,0,12,12,12,3,16,5,120.2368486,22.9326731
20161216,67000,67000270,三甲里,住宅,53,0,0,7,7,0,0,0,0,0,0,0,120.2368486,22.9326731
20160607,67000,67000170,三光里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.1098472,23.2332276
20160616,67000,67000170,三光里,住宅,50,0,0,11,11,0,0,0,0,0,0,0,120.1098472,23.2332276
20160901,67000,67000170,三光里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.1098472,23.2332276
20160910,67000,67000170,三光里,住宅,50,0,0,13,13,0,0,0,0,0,0,0,120.1098472,23.2332276
20161210,67000,67000170,三光里,住宅,50,0,0,12,12,0,0,0,0,0,0,0,120.1098472,23.2332276
20160104,67000,67000370,三合里,住宅,50,0,4,9,13,0,0,0,0,0,0,0,120.1960915,22.9999315
20160318,67000,67000370,三合里,住宅,50,1,6,8,14,0,1,1,2,1,7,3,120.1960915,22.9999315
20160406,67000,67000370,三合里,住宅,50,1,1,6,7,0,1,1,2,1,14,4,120.363159,23.098509
20160407,67000,67000310,三合里,住宅,50,0,2,6,8,0,0,0,0,0,0,0,120.2390123,23.010739
20160421,67000,67000310,三合里,住宅,50,1,9,36,45,0,1,1,2,1,0,0,120.2390123,23.010739
20160504,67000,67000310,三合里,住宅,50,0,8,8,16,0,0,0,0,0,0,0,120.2390123,23.010739
20160512,67000,67000310,三合里,住宅,50,1,0,12,12,0,2,2,4,1,17,5,23.010739,120.2390123
20160519,67000,67000370,三合里,住宅,50,1,0,10,10,0,1,1,2,1,10,4,120.1960915,22.9999315
20160520,67000,67000370,三合里,住宅,55,2,13,12,25,0,2,2,4,1,8,3,120.1960915,22.9999315
20160523,67000,67000370,三合里,住宅,50,2,11,18,29,1,1,2,4,1,0,0,120.1960915,22.9999315
20160523,67000,67000370,三合里,住宅,50,0,7,21,28,0,0,0,0,0,0,0,120.1960915,22.9999315
20160526,67000,67000310,三合里,住宅,50,1,3,7,10,1,0,1,2,1,0,0,120.2390123,23.010739
20160606,67000,67000370,三合里,市場,50,3,3,12,15,1,2,3,6,2,20,5,120.1960915,22.9999315
20160606,67000,67000370,三合里,住宅,50,2,19,10,29,0,3,3,6,2,10,4,120.1960915,22.9999315
20160607,67000,67000370,三合里,住宅,50,1,4,9,13,0,1,1,2,1,8,3,120.1960915,22.9999315
20160607,67000,67000370,三合里,住宅,50,1,3,11,14,0,1,1,2,1,7,3,120.1960915,22.9999315
20160614,67000,67000310,三合里,住宅,50,2,1,28,29,0,4,4,8,2,14,4,120.2390123,23.010739
20160707,67000,67000370,三合里,住宅,36,2,0,1,1,0,2,2,6,2,0,0,120.1960915,22.9999315
20160713,67000,67000370,三合里,住宅,50,3,4,18,22,0,3,3,6,2,0,0,120.1960915,22.9999315
20160713,67000,67000370,三合里,住宅,53,0,7,19,26,0,0,0,0,0,0,0,120.1960915,22.9999315
20160714,67000,67000310,三合里,住宅,51,0,4,21,25,0,0,0,0,0,0,0,120.2390123,23.010739
20160805,67000,67000310,三合里,住宅,50,3,24,14,38,4,1,5,10,3,0,0.02,120.2390123,23.010739
20160812,67000,67000310,三合里,住宅,50,2,3,20,23,0,3,3,6,2,0,0,120.2390123,23.010739
20160901,67000,67000310,三合里,住宅,55,3,2,19,21,0,7,7,13,3,33,8,120.2390123,23.010739
20160922,67000,67000370,三合里,住宅,50,1,1,18,19,0,1,1,2,1,0,0,120.1960915,22.9999315
20160923,67000,67000370,三合里,住宅,50,1,2,3,5,1,0,1,2,1,20,5,120.1960915,22.9999315
20161003,67000,67000310,三合里,住宅,50,3,2,16,18,0,3,3,6,2,17,5,120.2390123,23.010739
20161019,67000,67000310,三合里,住宅,1,4,5,10,15,0,4,4,400,9,27,6,120.2390123,23.010739
20161102,67000,67000370,三合里,住宅,50,2,2,8,10,0,2,2,4,1,0,0,120.1960915,22.9999315
20161116,67000,67000310,三合里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.2390123,23.010739
20161123,67000,67000310,三合里,住宅,50,0,6,8,14,0,0,0,0,0,0,0,120.2390123,23.010739
20161230,67000,67000370,三合里,住宅,50,1,0,12,12,0,1,1,2,1,8,3,120.1960915,22.9999315
20161229,67000,67000310,三合里,住宅,50,1,7,12,19,0,1,1,2,1,5,2,120.2390123,23.010739
20160308,67000,67000160,三吉里,住宅,60,0,0,21,21,0,0,0,0,0,0,0,120.1286164,23.2010757
20160623,67000,67000160,三吉里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,120.1286164,23.2010757
20160912,67000,67000160,三吉里,住宅,50,0,0,12,12,0,0,0,0,0,0,0,120.1286164,23.2010757
20160912,67000,67000160,三吉里,住宅,50,0,0,12,12,0,0,0,0,0,0,0,120.1286164,23.2010757
20161209,67000,67000160,三吉里,住宅,50,0,0,13,13,0,0,0,0,0,0,0,120.1286164,23.2010757
20160217,67000,67000120,三協里,住宅,55,0,0,30,30,0,3,3,6,2,0,0,120.2036668,23.1799151
20160720,67000,67000120,三協里,住宅,50,1,0,6,6,0,1,1,2,1,17,5,120.2036668,23.1799151
20160722,67000,67000120,三協里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.2036668,23.1799151
20160215,67000,67000230,三和里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.4674459,23.0932944
20161003,67000,67000230,三和里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.4674459,23.0932944
20161202,67000,67000230,三和里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.4674459,23.0932944
20160905,67000,67000150,三股里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.0723009,23.1201853
20160216,67000,67000200,三舍里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.2945362,23.0976924
20160217,67000,67000200,三舍里,住宅,50,1,0,1,1,0,1,1,2,1,100,9,120.2945362,23.0976924
20160724,67000,67000200,三舍里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.2945362,23.0976924
20161210,67000,67000200,三舍里,住宅,50,0,0,28,28,0,0,0,0,0,0,0,120.2945362,23.0976924
20161118,67000,67000230,三埔里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.4876036,23.0970529
20160322,67000,67000060,三榮里,住宅,50,0,0,19,19,0,0,0,0,0,0,0,120.3867834,23.3248931
20160425,67000,67000060,三榮里,住宅,50,0,0,13,13,0,0,0,0,0,0,0,120.3867834,23.3248931
20160615,67000,67000060,三榮里,住宅,50,0,0,24,24,0,0,0,0,0,0,0,120.3867834,23.3248931
20160516,67000,67000060,三榮里,住宅,50,0,0,20,20,0,0,0,0,0,0,0,120.3867834,23.3248931
20161020,67000,67000060,三榮里,住宅,50,1,0,27,27,0,1,1,2,1,4,2,120.3867834,23.3248931
20160114,67000,67000340,三德里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.2047489,23.000133
20160104,67000,67000340,三德里,住宅,50,0,4,22,26,0,0,0,0,0,0,0,120.1630423,22.984707
20160219,67000,67000340,三德里,住宅,33,0,4,6,10,0,0,0,0,0,0,0,120.2047489,23.000133
20160219,67000,67000340,三德里,住宅,50,0,6,10,16,0,0,0,0,0,0,0,120.2047489,23.000133
20160219,67000,67000340,三德里,住宅,53,0,6,10,16,0,0,0,0,0,0,0,120.2047489,23.000133
20160221,67000,67000340,三德里,住宅,50,1,7,18,25,0,1,1,2,1,4,2,120.2047489,23.000133
20160219,67000,67000340,三德里,住宅,33,0,4,6,10,0,0,0,0,0,0,0,120.2047489,23.000133
20160315,67000,67000340,三德里,住宅,50,0,8,20,28,0,0,0,0,0,0,0,120.2047489,23.000133
20160407,67000,67000340,三德里,住宅,50,0,14,10,24,0,0,0,0,0,0,0,120.2379305,23.0032483
20160526,67000,67000340,三德里,住宅,52,0,24,21,45,0,0,0,0,0,0,0,120.2047489,23.000133
20160608,67000,67000340,三德里,住宅,50,1,8,10,18,0,1,1,2,1,6,3,120.2047489,23.000133
20160712,67000,67000340,三德里,住宅,1,0,7,4,11,0,0,0,0,0,0,0,120.2047489,23.000133
20160713,67000,67000340,三德里,住宅,50,0,3,13,16,0,0,0,0,0,0,0,120.2047489,23.000133
20160713,67000,67000340,三德里,住宅,1,1,0,6,6,0,1,1,100,8,0,0,120.2047489,23.000133
20160727,67000,67000340,三德里,住宅,51,0,2,10,12,0,0,0,0,0,0,0,120.2047489,23.000133
20160805,67000,67000340,三德里,住宅,50,0,17,5,22,0,0,0,0,0,0,0,120.2047489,23.000133
20160809,67000,67000340,三德里,住宅,50,0,6,10,16,0,0,0,0,0,0,0,120.2047489,23.000133
20160812,67000,67000340,三德里,住宅,1,0,0,5,5,0,0,0,0,0,0,0,120.2047489,23.000133
20160824,67000,67000340,三德里,住宅,50,0,1,2,3,0,0,0,0,0,0,0,120.2047489,23.000133
20161012,67000,67000340,三德里,住宅,50,1,4,29,33,0,4,4,8,2,12,4,120.2047489,23.000133
20161020,67000,67000340,三德里,市場,50,0,9,1,10,0,0,0,0,0,0,0,120.2047489,23.000133
20161028,67000,67000340,三德里,住宅,50,3,17,29,46,1,3,4,8,2,0,0,120.2047489,23.000133
20161115,67000,67000340,三德里,住宅,50,0,6,9,15,0,0,0,0,0,0,0,120.2047489,23.000133
20161202,67000,67000340,三德里,住宅,50,1,5,19,24,2,0,2,4,1,0,0,120.2047489,23.000133
20161227,67000,67000340,三德里,住宅,50,0,4,8,12,0,0,0,0,0,0,0,120.2047489,23.000133
20160304,67000,67000130,三慶里,住宅,50,1,0,26,26,0,1,1,2,1,4,2,120.1993381,23.2868776
20160519,67000,67000130,三慶里,住宅,50,0,0,20,20,0,0,0,0,0,0,0,120.1993381,23.2868776
20160519,67000,67000130,三慶里,住宅,50,0,0,20,20,0,0,0,0,0,0,0,120.1993381,23.2868776
20160722,67000,67000130,三慶里,住宅,54,1,0,13,13,0,1,1,2,1,8,3,120.1993381,23.2868776
20161107,67000,67000130,三慶里,住宅,51,0,0,12,12,0,0,0,0,0,0,0,120.1993381,23.2868776
20161122,67000,67000130,三慶里,住宅,54,0,0,6,6,0,0,0,0,0,0,0,120.1993381,23.2868776
20160714,67000,67000270,上崙里,住宅,50,0,0,11,11,0,0,0,0,0,0,0,120.2599266,22.9385802
20160815,67000,67000270,上崙里,住宅,50,0,3,2,5,0,0,0,0,0,0,0,120.2599266,22.9385802
20160408,67000,67000020,下中里,住宅,50,0,0,13,13,0,0,0,0,0,0,0,120.2426185,23.3179826
